user_id_normalized,transaction_count,total_transaction_amount,successful_transaction_count,failed_transaction_count,chargeback_count,total_disputed_amount,avg_transaction_amount,kyc_status_clean,kyc_duplicate_entity_flag,kyc_match_flag
USR86510,1,7469.37,0,1,0.0,0.0,7469.37,,,False
USR86513,1,7740.0,1,0,0.0,0.0,7740.0,,,False
USR86520,1,3343.2,1,0,0.0,0.0,3343.2,,,False
USR86523,1,9616.0,0,1,0.0,0.0,9616.0,,,False
USR86530,1,20803.23,1,0,0.0,0.0,20803.23,,,False
USR86561,1,5375.25,1,0,0.0,0.0,5375.25,VERIFIED,False,True
USR86564,1,13271.9,1,0,0.0,0.0,13271.9,REJECT,False,True
USR86576,1,23139.96,1,0,0.0,0.0,23139.96,,,False
USR86577,1,20065.14,1,0,0.0,0.0,20065.14,,,False
USR86582,1,5217.51,0,1,0.0,0.0,5217.51,,,False
USR86586,1,7274.71,1,0,0.0,0.0,7274.71,,,False
USR86591,1,10880.16,1,0,0.0,0.0,10880.16,VERIFIED,False,True
USR86595,1,562.87,0,1,0.0,0.0,562.87,VERIFIED,False,True
USR86605,1,24161.0,1,0,0.0,0.0,24161.0,,,False
USR86608,1,15447.34,1,0,0.0,0.0,15447.34,VERIFIED,False,True
USR86610,1,567.32,1,0,0.0,0.0,567.32,,,False
USR86611,1,15638.69,1,0,0.0,0.0,15638.69,,,False
USR86613,1,2584.45,1,0,0.0,0.0,2584.45,,,False
USR86615,1,9809.28,1,0,0.0,0.0,9809.28,VERIFIED,True,True
USR86617,1,15086.03,1,0,0.0,0.0,15086.03,,,False
USR86618,1,20329.04,1,0,0.0,0.0,20329.04,,,False
USR86619,1,8762.41,0,0,1.0,4628.47,8762.41,,,False
USR86624,1,19351.78,1,0,0.0,0.0,19351.78,,,False
USR86631,1,6166.82,1,0,0.0,0.0,6166.82,VERIFIED,False,True
USR86639,1,21570.64,1,0,0.0,0.0,21570.64,PENDING,False,True
USR86648,2,32853.25,2,0,0.0,0.0,16426.625,KYC_DONE,True,True
USR86662,1,21640.77,0,0,0.0,0.0,21640.77,,,False
USR86665,1,8004.64,0,0,0.0,0.0,8004.64,,,False
USR86668,2,8119.68,1,0,0.0,0.0,4059.84,KYC_DONE,False,True
USR86671,1,22925.42,1,0,1.0,15548.64,22925.42,,,False
USR86674,1,13949.0,1,0,0.0,0.0,13949.0,,,False
USR86682,1,734.38,1,0,0.0,0.0,734.38,VERIFIED,False,True
USR86687,2,6589.470000000001,2,0,0.0,0.0,3294.7350000000006,,,False
USR86690,1,13989.46,1,0,0.0,0.0,13989.46,VERIFIED,False,True
USR86695,1,805.73,1,0,0.0,0.0,805.73,,,False
USR86696,1,22244.83,1,0,0.0,0.0,22244.83,,,False
USR86700,1,19855.42,1,0,0.0,0.0,19855.42,,,False
USR86701,1,13796.47,1,0,0.0,0.0,13796.47,,,False
USR86703,1,20890.03,1,0,0.0,0.0,20890.03,,,False
USR86704,1,10866.16,1,0,0.0,0.0,10866.16,VERIFIED,False,True
USR86706,1,15243.01,0,1,0.0,0.0,15243.01,,,False
USR86709,1,2341.6,0,1,0.0,0.0,2341.6,,,False
USR86710,1,13363.77,1,0,0.0,0.0,13363.77,KYC_DONE,False,True
USR86717,1,14979.0,1,0,0.0,0.0,14979.0,,,False
USR86741,1,12857.25,1,0,0.0,0.0,12857.25,,,False
USR86751,2,23715.670000000002,2,0,1.0,1283.33,11857.835000000001,,,False
USR86752,1,3681.58,1,0,1.0,15742.98,3681.58,,,False
USR86756,2,10630.51,2,0,0.0,0.0,5315.255,,,False
USR86758,2,33079.54,2,0,1.0,1719.63,16539.77,VERIFIED,False,True
USR86763,1,11062.92,1,0,0.0,0.0,11062.92,,,False
USR86765,1,2146.86,1,0,0.0,0.0,2146.86,,,False
USR86771,1,6377.26,1,0,0.0,0.0,6377.26,PENDING,True,True
USR86778,1,7376.84,1,0,0.0,0.0,7376.84,,,False
USR86779,1,6585.18,1,0,1.0,4022.0,6585.18,,,False
USR86786,1,15369.92,0,0,0.0,0.0,15369.92,VERIFIED,False,True
USR86787,1,193.75,1,0,0.0,0.0,193.75,,,False
USR86798,1,5806.36,0,1,0.0,0.0,5806.36,KYC_DONE,False,True
USR86802,1,11019.01,0,1,1.0,10469.4,11019.01,KYC_DONE,False,True
USR86807,1,17067.63,1,0,0.0,0.0,17067.63,,,False
USR86820,2,23281.89,1,1,0.0,0.0,11640.945,,,False
USR86823,1,10700.05,1,0,0.0,0.0,10700.05,VERIFIED,True,True
USR86826,1,22313.86,0,0,0.0,0.0,22313.86,VERIFIED,True,True
USR86830,1,17282.52,1,0,0.0,0.0,17282.52,KYC_DONE,False,True
USR86831,1,12786.77,1,0,0.0,0.0,12786.77,VERIFIED,False,True
USR86833,1,3095.01,1,0,0.0,0.0,3095.01,VERIFIED,True,True
USR86834,1,11473.63,1,0,0.0,0.0,11473.63,,,False
USR86850,1,5536.48,1,0,1.0,5099.0,5536.48,VERIFIED,False,True
USR86851,1,14816.41,0,0,0.0,0.0,14816.41,,,False
USR86854,1,12519.48,1,0,0.0,0.0,12519.48,,,False
USR86856,1,1565.47,1,0,0.0,0.0,1565.47,KYC_DONE,False,True
USR86858,1,19977.27,1,0,0.0,0.0,19977.27,,,False
USR86864,1,18155.02,1,0,0.0,0.0,18155.02,,,False
USR86865,1,12716.89,1,0,0.0,0.0,12716.89,UNDER REVIEW,False,True
USR86871,2,46958.25,1,1,0.0,0.0,23479.125,,,False
USR86873,1,5275.56,1,0,2.0,420.8499999999999,5275.56,,,False
USR86881,1,-16187.08,1,0,1.0,1946.37,-16187.08,,,False
USR86892,1,8227.54,0,1,0.0,0.0,8227.54,VERIFIED,False,True
USR86898,1,15038.18,1,0,0.0,0.0,15038.18,KYC_DONE,False,True
USR86899,1,6974.9,1,0,0.0,0.0,6974.9,,,False
USR86905,1,18278.58,1,0,0.0,0.0,18278.58,,,False
USR86907,1,6820.55,1,0,0.0,0.0,6820.55,,,False
USR86915,1,23419.0,1,0,0.0,0.0,23419.0,,,False
USR86916,1,23829.0,1,0,0.0,0.0,23829.0,,,False
USR86919,1,14951.52,1,0,0.0,0.0,14951.52,VERIFIED,True,True
USR86922,1,21917.5,1,0,0.0,0.0,21917.5,,,False
USR86923,1,10751.48,1,0,0.0,0.0,10751.48,UNDER REVIEW,False,True
USR86949,1,21712.95,1,0,0.0,0.0,21712.95,,,False
USR86953,1,-12576.06,1,0,0.0,0.0,-12576.06,KYC_DONE,False,True
USR86955,2,18642.059999999998,2,0,0.0,0.0,9321.029999999999,,,False
USR86957,1,20073.31,0,1,0.0,0.0,20073.31,,,False
USR86958,1,21510.15,1,0,0.0,0.0,21510.15,,,False
USR86969,1,6172.62,1,0,1.0,1526.62,6172.62,,,False
USR86980,1,13827.99,1,0,0.0,0.0,13827.99,PENDING,False,True
USR86989,1,7685.68,1,0,0.0,0.0,7685.68,,,False
USR86996,1,22234.55,1,0,0.0,0.0,22234.55,,,False
USR86997,1,14830.18,0,1,0.0,0.0,14830.18,,,False
USR87000,1,13330.39,1,0,0.0,0.0,13330.39,VERIFIED,False,True
USR87004,1,3041.36,1,0,0.0,0.0,3041.36,,,False
USR87010,1,16963.04,0,1,0.0,0.0,16963.04,,,False
USR87017,1,15175.0,1,0,0.0,0.0,15175.0,KYC_DONE,False,True
USR87019,1,12656.06,1,0,0.0,0.0,12656.06,,,False
USR87021,1,23461.16,1,0,0.0,0.0,23461.16,,,False
USR87022,1,21836.05,1,0,0.0,0.0,21836.05,VERIFIED,False,True
USR87024,1,1106.59,1,0,0.0,0.0,1106.59,VERIFIED,True,True
USR87025,1,11454.0,1,0,0.0,0.0,11454.0,VERIFIED,False,True
USR87027,1,4640.07,1,0,0.0,0.0,4640.07,KYC_DONE,False,True
USR87028,1,4619.63,1,0,1.0,733.59,4619.63,PENDING,False,True
USR87032,1,23749.38,1,0,0.0,0.0,23749.38,KYC_DONE,False,True
USR87037,1,8546.99,1,0,0.0,0.0,8546.99,PENDING,False,True
USR87038,1,18806.35,1,0,1.0,2128.78,18806.35,PENDING,False,True
USR87039,1,8804.11,1,0,0.0,0.0,8804.11,VERIFIED,False,True
USR87047,1,17468.0,1,0,0.0,0.0,17468.0,,,False
USR87048,1,11736.43,1,0,0.0,0.0,11736.43,KYC_DONE,False,True
USR87059,1,20324.4,1,0,0.0,0.0,20324.4,,,False
USR87068,1,16746.0,1,0,1.0,-3952.26,16746.0,,,False
USR87070,1,19659.88,1,0,0.0,0.0,19659.88,VERIFIED,False,True
USR87078,1,5532.74,1,0,0.0,0.0,5532.74,,,False
USR87080,1,8249.51,1,0,0.0,0.0,8249.51,VERIFIED,False,True
USR87085,1,17004.73,1,0,0.0,0.0,17004.73,KYC_DONE,False,True
USR87087,1,21471.76,1,0,1.0,8382.0,21471.76,,,False
USR87088,1,449.0,1,0,0.0,0.0,449.0,,,False
USR87096,1,2296.16,1,0,0.0,0.0,2296.16,,,False
USR87107,1,5678.66,0,1,0.0,0.0,5678.66,KYC_DONE,False,True
USR87110,1,20062.02,0,0,0.0,0.0,20062.02,,,False
USR87112,1,4789.0,1,0,0.0,0.0,4789.0,,,False
USR87113,1,2483.23,1,0,0.0,0.0,2483.23,VERIFIED,False,True
USR87116,1,4804.91,1,0,0.0,0.0,4804.91,,,False
USR87117,2,33085.18,2,0,0.0,0.0,16542.59,,,False
USR87120,1,21066.28,0,1,0.0,0.0,21066.28,VERIFIED,False,True
USR87121,1,6455.96,1,0,0.0,0.0,6455.96,,,False
USR87125,1,11056.42,1,0,0.0,0.0,11056.42,VERIFIED,False,True
USR87136,1,7289.43,1,0,1.0,1104.0,7289.43,,,False
USR87137,1,13355.56,1,0,0.0,0.0,13355.56,,,False
USR87141,1,4347.57,1,0,0.0,0.0,4347.57,VERIFIED,True,True
USR87144,1,1748.85,1,0,0.0,0.0,1748.85,VERIFIED,False,True
USR87150,1,13607.27,1,0,0.0,0.0,13607.27,,,False
USR87152,1,4164.72,1,0,0.0,0.0,4164.72,,,False
USR87153,1,4818.35,1,0,0.0,0.0,4818.35,,,False
USR87154,1,3522.0,1,0,0.0,0.0,3522.0,,,False
USR87159,1,3592.96,1,0,0.0,0.0,3592.96,VERIFIED,False,True
USR87162,2,22534.86,1,0,0.0,0.0,11267.43,,,False
USR87165,1,24995.13,0,0,0.0,0.0,24995.13,,,False
USR87167,1,15097.84,0,1,0.0,0.0,15097.84,,,False
USR87176,1,8888.69,1,0,1.0,1568.0,8888.69,,,False
USR87178,1,14706.91,1,0,0.0,0.0,14706.91,VERIFIED,False,True
USR87180,1,5388.94,1,0,0.0,0.0,5388.94,PENDING,False,True
USR87181,1,23664.63,1,0,0.0,0.0,23664.63,,,False
USR87183,1,9667.22,1,0,0.0,0.0,9667.22,VERIFIED,False,True
USR87189,1,1068.62,0,1,0.0,0.0,1068.62,VERIFIED,False,True
USR87193,1,20874.91,1,0,0.0,0.0,20874.91,,,False
USR87199,1,22726.93,1,0,0.0,0.0,22726.93,,,False
USR87200,1,10694.27,1,0,0.0,0.0,10694.27,,,False
USR87207,1,10202.5,0,1,0.0,0.0,10202.5,,,False
USR87212,1,13804.93,1,0,0.0,0.0,13804.93,,,False
USR87217,1,13111.13,1,0,0.0,0.0,13111.13,,,False
USR87221,1,23815.12,1,0,0.0,0.0,23815.12,,,False
USR87231,1,15666.32,1,0,0.0,0.0,15666.32,,,False
USR87237,1,19373.5,1,0,0.0,0.0,19373.5,,,False
USR87242,1,20111.0,0,1,0.0,0.0,20111.0,,,False
USR87243,1,14848.58,1,0,0.0,0.0,14848.58,,,False
USR87245,1,-18396.15,1,0,0.0,0.0,-18396.15,VERIFIED,False,True
USR87250,1,19092.51,1,0,0.0,0.0,19092.51,PENDING,False,True
USR87264,1,24406.02,1,0,0.0,0.0,24406.02,,,False
USR87265,1,12893.52,1,0,0.0,0.0,12893.52,,,False
USR87274,1,1011.08,1,0,0.0,0.0,1011.08,,,False
USR87275,1,16851.87,1,0,0.0,0.0,16851.87,,,False
USR87284,1,6441.56,0,1,0.0,0.0,6441.56,VERIFIED,False,True
USR87286,3,41820.350000000006,3,0,0.0,0.0,13940.116666666669,,,False
USR87289,1,12972.34,0,1,0.0,0.0,12972.34,VERIFIED,True,True
USR87291,1,17312.05,1,0,0.0,0.0,17312.05,,,False
USR87292,1,22456.61,0,1,0.0,0.0,22456.61,,,False
USR87303,1,24087.36,1,0,0.0,0.0,24087.36,,,False
USR87307,1,4421.44,1,0,0.0,0.0,4421.44,,,False
USR87317,1,20.25,1,0,0.0,0.0,20.25,,,False
USR87328,1,8920.34,1,0,0.0,0.0,8920.34,VERIFIED,False,True
USR87329,1,4670.65,0,1,0.0,0.0,4670.65,,,False
USR87333,1,7434.96,1,0,0.0,0.0,7434.96,,,False
USR87346,1,23421.19,1,0,0.0,0.0,23421.19,,,False
USR87348,1,21064.94,1,0,0.0,0.0,21064.94,,,False
USR87352,1,23270.0,1,0,0.0,0.0,23270.0,,,False
USR87355,1,10498.18,1,0,0.0,0.0,10498.18,VERIFIED,False,True
USR87360,1,-12294.95,1,0,0.0,0.0,-12294.95,,,False
USR87362,1,4223.36,1,0,0.0,0.0,4223.36,,,False
USR87363,1,1343.85,1,0,0.0,0.0,1343.85,,,False
USR87367,1,10053.45,0,0,0.0,0.0,10053.45,,,False
USR87370,1,10804.02,1,0,0.0,0.0,10804.02,KYC_DONE,True,True
USR87373,1,17990.04,1,0,0.0,0.0,17990.04,,,False
USR87374,2,30997.24,2,0,1.0,468.0,15498.62,,,False
USR87377,2,39204.73,2,0,0.0,0.0,19602.365,,,False
USR87379,1,12335.0,1,0,0.0,0.0,12335.0,,,False
USR87388,2,27078.82,2,0,0.0,0.0,13539.41,VERIFIED,False,True
USR87394,1,15759.67,1,0,0.0,0.0,15759.67,REJECTED,False,True
USR87395,1,23509.31,1,0,0.0,0.0,23509.31,,,False
USR87396,1,12995.1,1,0,0.0,0.0,12995.1,,,False
USR87399,1,4171.8,1,0,1.0,636.43,4171.8,VERIFIED,True,True
USR87402,1,19730.71,1,0,0.0,0.0,19730.71,,,False
USR87415,1,23330.49,1,0,1.0,486.96,23330.49,,,False
USR87417,1,8743.63,1,0,0.0,0.0,8743.63,,,False
USR87424,1,13506.24,1,0,0.0,0.0,13506.24,,,False
USR87428,1,22133.22,0,1,0.0,0.0,22133.22,,,False
USR87429,1,22205.9,1,0,0.0,0.0,22205.9,VERIFIED,False,True
USR87433,1,22736.64,1,0,0.0,0.0,22736.64,VERIFIED,True,True
USR87434,1,15017.94,1,0,0.0,0.0,15017.94,,,False
USR87435,2,8656.76,0,1,0.0,0.0,4328.38,,,False
USR87437,1,5350.69,0,0,0.0,0.0,5350.69,,,False
USR87438,1,19085.0,1,0,0.0,0.0,19085.0,,,False
USR87443,1,16303.85,1,0,0.0,0.0,16303.85,,,False
USR87444,1,24672.53,1,0,0.0,0.0,24672.53,,,False
USR87449,1,19507.51,1,0,0.0,0.0,19507.51,,,False
USR87454,1,9009.95,1,0,0.0,0.0,9009.95,VERIFIED,False,True
USR87460,2,-14500.580000000002,2,0,0.0,0.0,-7250.290000000001,,,False
USR87462,1,8363.24,1,0,0.0,0.0,8363.24,,,False
USR87465,1,18273.99,1,0,0.0,0.0,18273.99,UNDER REVIEW,True,True
USR87470,1,2920.4,0,1,0.0,0.0,2920.4,,,False
USR87471,1,20446.0,1,0,0.0,0.0,20446.0,,,False
USR87474,1,23424.58,1,0,0.0,0.0,23424.58,,,False
USR87477,1,8450.52,1,0,1.0,1912.26,8450.52,,,False
USR87481,1,21250.88,1,0,0.0,0.0,21250.88,PENDING,False,True
USR87483,1,2706.21,1,0,0.0,0.0,2706.21,,,False
USR87500,1,23506.45,1,0,0.0,0.0,23506.45,,,False
USR87505,1,14541.89,1,0,0.0,0.0,14541.89,,,False
USR87510,2,38564.369999999995,2,0,0.0,0.0,19282.184999999998,,,False
USR87516,1,23580.46,1,0,0.0,0.0,23580.46,,,False
USR87517,1,5680.25,1,0,0.0,0.0,5680.25,,,False
USR87518,1,14669.35,1,0,0.0,0.0,14669.35,,,False
USR87520,1,5279.84,1,0,0.0,0.0,5279.84,,,False
USR87526,1,12033.33,1,0,1.0,14279.05,12033.33,,,False
USR87527,1,21959.61,1,0,0.0,0.0,21959.61,,,False
USR87537,1,24485.7,1,0,0.0,0.0,24485.7,UNDER REVIEW,True,True
USR87538,1,24956.31,1,0,0.0,0.0,24956.31,PENDING,True,True
USR87539,1,10698.25,1,0,0.0,0.0,10698.25,,,False
USR87552,1,15878.53,0,1,0.0,0.0,15878.53,,,False
USR87553,1,24092.49,1,0,0.0,0.0,24092.49,,,False
USR87554,1,7701.0,1,0,0.0,0.0,7701.0,,,False
USR87559,1,1204.06,1,0,0.0,0.0,1204.06,,,False
USR87569,1,9223.99,1,0,0.0,0.0,9223.99,,,False
USR87579,1,17323.28,1,0,0.0,0.0,17323.28,VERIFIED,False,True
USR87583,1,3136.65,1,0,0.0,0.0,3136.65,VERIFIED,True,True
USR87591,1,15057.0,1,0,0.0,0.0,15057.0,,,False
USR87601,1,15336.03,1,0,0.0,0.0,15336.03,,,False
USR87607,1,16633.45,0,0,0.0,0.0,16633.45,,,False
USR87610,1,10737.1,0,1,1.0,-1201.31,10737.1,VERIFIED,False,True
USR87612,1,8668.91,1,0,0.0,0.0,8668.91,,,False
USR87614,1,7433.95,1,0,0.0,0.0,7433.95,,,False
USR87617,1,7139.1,1,0,0.0,0.0,7139.1,,,False
USR87623,1,1017.73,1,0,0.0,0.0,1017.73,,,False
USR87624,1,10850.27,1,0,0.0,0.0,10850.27,,,False
USR87626,1,4821.05,1,0,0.0,0.0,4821.05,,,False
USR87630,1,20822.9,1,0,0.0,0.0,20822.9,,,False
USR87635,1,22256.47,1,0,0.0,0.0,22256.47,VERIFIED,True,True
USR87638,2,36906.57,1,1,1.0,1899.73,18453.285,VERIFIED,False,True
USR87641,1,18334.62,1,0,0.0,0.0,18334.62,,,False
USR87642,1,21081.55,1,0,0.0,0.0,21081.55,,,False
USR87645,1,17570.45,0,0,0.0,0.0,17570.45,,,False
USR87646,1,6570.09,1,0,0.0,0.0,6570.09,VERIFIED,True,True
USR87650,1,22732.53,1,0,0.0,0.0,22732.53,,,False
USR87658,1,4873.54,1,0,0.0,0.0,4873.54,VERIFIED,True,True
USR87661,1,12681.02,1,0,0.0,0.0,12681.02,VERIFIED,False,True
USR87663,2,24419.82,2,0,0.0,0.0,12209.91,,,False
USR87667,1,15331.77,1,0,0.0,0.0,15331.77,KYC_DONE,False,True
USR87692,1,14648.6,1,0,0.0,0.0,14648.6,,,False
USR87704,1,8934.46,1,0,0.0,0.0,8934.46,,,False
USR87710,1,11527.85,1,0,0.0,0.0,11527.85,,,False
USR87717,2,28231.670000000002,1,0,0.0,0.0,14115.835000000001,,,False
USR87735,1,14426.83,1,0,0.0,0.0,14426.83,,,False
USR87736,1,4281.91,1,0,0.0,0.0,4281.91,,,False
USR87737,2,7967.84,2,0,0.0,0.0,3983.92,VERIFIED,False,True
USR87738,1,-21445.56,1,0,1.0,0.0,-21445.56,REJECTED,True,True
USR87746,1,24545.0,1,0,0.0,0.0,24545.0,,,False
USR87748,1,10325.0,1,0,0.0,0.0,10325.0,,,False
USR87759,1,2556.0,1,0,0.0,0.0,2556.0,,,False
USR87760,1,9496.05,1,0,0.0,0.0,9496.05,KYC_DONE,False,True
USR87767,2,8168.42,2,0,0.0,0.0,4084.21,,,False
USR87769,1,8119.55,1,0,0.0,0.0,8119.55,,,False
USR87771,1,9401.11,1,0,0.0,0.0,9401.11,,,False
USR87774,1,12037.14,1,0,0.0,0.0,12037.14,,,False
USR87780,2,14876.34,2,0,1.0,-969.45,7438.17,,,False
USR87781,1,16362.0,0,0,0.0,0.0,16362.0,VERIFIED,False,True
USR87784,1,-3179.33,1,0,0.0,0.0,-3179.33,,,False
USR87789,1,7146.63,1,0,0.0,0.0,7146.63,PENDING,False,True
USR87799,1,13273.46,1,0,0.0,0.0,13273.46,,,False
USR87801,1,4028.59,1,0,0.0,0.0,4028.59,,,False
USR87803,2,16654.85,2,0,0.0,0.0,8327.425,KYC_DONE,False,True
USR87808,1,15954.82,1,0,0.0,0.0,15954.82,,,False
USR87810,1,15446.19,1,0,0.0,0.0,15446.19,,,False
USR87814,1,18554.89,1,0,0.0,0.0,18554.89,REJECT,False,True
USR87817,1,14939.0,1,0,1.0,1074.0,14939.0,,,False
USR87820,1,12776.2,1,0,0.0,0.0,12776.2,,,False
USR87822,1,19200.76,1,0,0.0,0.0,19200.76,,,False
USR87823,1,6224.81,0,1,0.0,0.0,6224.81,,,False
USR87836,1,20169.0,1,0,0.0,0.0,20169.0,,,False
USR87837,1,13538.95,1,0,0.0,0.0,13538.95,,,False
USR87838,1,4223.48,1,0,0.0,0.0,4223.48,PENDING,False,True
USR87854,1,15278.41,1,0,0.0,0.0,15278.41,,,False
USR87856,1,22900.64,1,0,0.0,0.0,22900.64,,,False
USR87859,1,1669.75,1,0,0.0,0.0,1669.75,VERIFIED,True,True
USR87864,1,14145.47,0,1,0.0,0.0,14145.47,,,False
USR87865,1,19020.01,1,0,0.0,0.0,19020.01,UNDER REVIEW,False,True
USR87872,2,26102.9,1,0,0.0,0.0,13051.45,,,False
USR87879,1,460.54,1,0,0.0,0.0,460.54,,,False
USR87892,1,23314.84,0,1,0.0,0.0,23314.84,,,False
USR87904,1,21018.63,1,0,0.0,0.0,21018.63,REJECTED,False,True
USR87912,1,3195.94,1,0,0.0,0.0,3195.94,PENDING,False,True
USR87913,1,12751.25,1,0,0.0,0.0,12751.25,,,False
USR87915,2,39203.71,2,0,0.0,0.0,19601.855,,,False
USR87922,1,22426.99,1,0,0.0,0.0,22426.99,,,False
USR87928,1,9938.31,0,1,2.0,4032.1400000000003,9938.31,,,False
USR87929,1,8387.23,1,0,1.0,7271.24,8387.23,VERIFIED,True,True
USR87941,2,24112.0,2,0,1.0,91.6,12056.0,,,False
USR87945,1,17574.24,1,0,0.0,0.0,17574.24,,,False
USR87948,1,3182.13,1,0,0.0,0.0,3182.13,,,False
USR87969,2,34935.69,2,0,0.0,0.0,17467.845,VERIFIED,True,True
USR87970,1,21527.0,1,0,0.0,0.0,21527.0,,,False
USR87975,1,510.09,1,0,2.0,2111.05,510.09,,,False
USR87982,1,7023.08,1,0,0.0,0.0,7023.08,,,False
USR87988,1,-10808.61,1,0,0.0,0.0,-10808.61,VERIFIED,False,True
USR87989,1,10135.5,1,0,0.0,0.0,10135.5,,,False
USR87990,1,12037.95,1,0,0.0,0.0,12037.95,,,False
USR88003,1,3396.57,1,0,0.0,0.0,3396.57,VERIFIED,False,True
USR88005,1,10774.0,1,0,0.0,0.0,10774.0,VERIFIED,True,True
USR88011,1,20634.46,1,0,0.0,0.0,20634.46,,,False
USR88012,1,2529.11,1,0,0.0,0.0,2529.11,PENDING,False,True
USR88017,1,-23602.04,1,0,0.0,0.0,-23602.04,,,False
USR88018,1,13890.0,1,0,1.0,1352.13,13890.0,VERIFIED,True,True
USR88019,1,2495.55,1,0,0.0,0.0,2495.55,VERIFIED,False,True
USR88023,1,1399.58,1,0,0.0,0.0,1399.58,,,False
USR88025,1,5783.59,1,0,0.0,0.0,5783.59,,,False
USR88026,1,9695.28,1,0,0.0,0.0,9695.28,,,False
USR88027,1,11398.84,1,0,0.0,0.0,11398.84,,,False
USR88037,1,20518.68,0,1,0.0,0.0,20518.68,VERIFIED,False,True
USR88049,1,1186.06,1,0,0.0,0.0,1186.06,,,False
USR88052,1,21995.38,1,0,0.0,0.0,21995.38,,,False
USR88056,1,1818.69,1,0,0.0,0.0,1818.69,,,False
USR88063,1,17469.44,1,0,2.0,2641.73,17469.44,,,False
USR88069,1,16481.66,1,0,0.0,0.0,16481.66,VERIFIED,False,True
USR88077,1,10763.61,1,0,0.0,0.0,10763.61,,,False
USR88082,1,17681.37,1,0,0.0,0.0,17681.37,,,False
USR88086,1,5259.08,1,0,0.0,0.0,5259.08,,,False
USR88089,1,15459.27,1,0,1.0,979.0,15459.27,KYC_DONE,False,True
USR88091,1,20517.48,1,0,0.0,0.0,20517.48,,,False
USR88097,1,18092.28,1,0,0.0,0.0,18092.28,,,False
USR88103,1,3994.91,1,0,0.0,0.0,3994.91,,,False
USR88105,1,20223.37,1,0,0.0,0.0,20223.37,VERIFIED,False,True
USR88110,1,20932.63,1,0,0.0,0.0,20932.63,,,False
USR88111,1,24498.06,1,0,0.0,0.0,24498.06,,,False
USR88117,1,18935.0,1,0,0.0,0.0,18935.0,,,False
USR88119,1,1388.36,1,0,0.0,0.0,1388.36,,,False
USR88128,1,21701.0,1,0,1.0,1362.67,21701.0,,,False
USR88139,1,14353.64,1,0,0.0,0.0,14353.64,VERIFIED,False,True
USR88142,1,17923.76,1,0,1.0,8645.0,17923.76,,,False
USR88145,2,23925.14,2,0,0.0,0.0,11962.57,,,False
USR88153,1,8105.15,0,1,0.0,0.0,8105.15,,,False
USR88159,1,15366.34,1,0,0.0,0.0,15366.34,,,False
USR88161,1,6647.03,1,0,0.0,0.0,6647.03,,,False
USR88168,2,-2267.2300000000014,2,0,1.0,6620.7,-1133.6150000000007,VERIFIED,False,True
USR88176,1,11903.41,1,0,0.0,0.0,11903.41,,,False
USR88179,1,1400.41,1,0,0.0,0.0,1400.41,,,False
USR88195,1,12218.07,1,0,0.0,0.0,12218.07,KYC_DONE,False,True
USR88200,1,17342.13,1,0,0.0,0.0,17342.13,,,False
USR88206,1,5330.8,1,0,0.0,0.0,5330.8,VERIFIED,False,True
USR88208,1,3482.62,1,0,0.0,0.0,3482.62,,,False
USR88213,1,6020.97,1,0,0.0,0.0,6020.97,,,False
USR88215,1,16825.06,1,0,0.0,0.0,16825.06,,,False
USR88220,1,8607.58,0,0,0.0,0.0,8607.58,VERIFIED,False,True
USR88225,1,430.66,1,0,1.0,287.37,430.66,VERIFIED,False,True
USR88230,1,16140.35,1,0,0.0,0.0,16140.35,,,False
USR88232,1,17210.44,1,0,0.0,0.0,17210.44,VERIFIED,True,True
USR88241,1,5403.37,1,0,0.0,0.0,5403.37,,,False
USR88250,1,22308.64,0,1,0.0,0.0,22308.64,,,False
USR88258,1,6892.0,1,0,0.0,0.0,6892.0,,,False
USR88265,1,11058.17,1,0,0.0,0.0,11058.17,,,False
USR88275,1,3344.07,1,0,0.0,0.0,3344.07,,,False
USR88277,1,4322.92,1,0,2.0,1503.32,4322.92,,,False
USR88278,1,9089.71,1,0,0.0,0.0,9089.71,,,False
USR88280,1,19734.62,1,0,0.0,0.0,19734.62,,,False
USR88286,1,15771.0,1,0,0.0,0.0,15771.0,VERIFIED,True,True
USR88287,1,23976.51,1,0,0.0,0.0,23976.51,,,False
USR88296,1,11282.39,1,0,1.0,0.0,11282.39,,,False
USR88309,1,900.0,1,0,0.0,0.0,900.0,,,False
USR88323,2,14242.08,2,0,1.0,1238.72,7121.04,,,False
USR88326,1,3798.36,1,0,0.0,0.0,3798.36,,,False
USR88331,1,16819.49,1,0,0.0,0.0,16819.49,,,False
USR88333,1,19133.0,1,0,0.0,0.0,19133.0,VERIFIED,True,True
USR88341,1,1709.33,1,0,0.0,0.0,1709.33,,,False
USR88342,1,20556.35,1,0,0.0,0.0,20556.35,,,False
USR88343,1,11531.72,1,0,0.0,0.0,11531.72,VERIFIED,False,True
USR88346,2,29934.93,2,0,0.0,0.0,14967.465,,,False
USR88348,1,6659.53,1,0,0.0,0.0,6659.53,,,False
USR88349,1,9499.99,1,0,1.0,8722.75,9499.99,,,False
USR88354,1,14532.25,1,0,0.0,0.0,14532.25,VERIFIED,True,True
USR88356,1,6940.72,0,1,1.0,2995.87,6940.72,,,False
USR88361,3,16493.68,2,1,0.0,0.0,5497.893333333333,,,False
