merchant_id_normalized,transaction_count,total_transaction_amount,successful_transaction_count,failed_transaction_count,chargeback_count,total_disputed_amount,avg_transaction_amount,chargeback_rate,disputed_amount_ratio,success_rate,failure_rate,merchant_status_clean,merchant_category_clean,mcc_clean,merchant_duplicate_entity_flag
MCH8796,4,46964.51,3,0,0.0,0.0,11741.1275,0.0,0.0,0.75,0.0,,,,
MCH8798,1,20313.72,0,1,0.0,0.0,20313.72,0.0,0.0,0.0,1.0,ACTIVE,DEPT_STORE,5311,True
MCH8800,2,43792.479999999996,2,0,0.0,0.0,21896.239999999998,0.0,0.0,1.0,0.0,,,,
MCH8801,1,-164.53,0,1,0.0,0.0,-164.53,0.0,0.0,0.0,1.0,ACTIVE,PHARMACY,5912.0,False
MCH8802,1,14211.03,0,1,0.0,0.0,14211.03,0.0,0.0,0.0,1.0,,,,
MCH8803,1,4252.26,1,0,0.0,0.0,4252.26,0.0,0.0,1.0,0.0,,,,
MCH8804,3,32632.79,2,0,0.0,0.0,10877.596666666666,0.0,0.0,0.6666666666666666,0.0,,,,
MCH8805,3,30155.010000000002,3,0,1.0,5071.86,10051.67,0.3333333333333333,0.1681929470426307,1.0,0.0,ENABLED,CLOTHS,5699,False
MCH8807,3,22816.71,3,0,0.0,0.0,7605.57,0.0,0.0,1.0,0.0,,,,
MCH8808,4,46952.84,2,0,0.0,0.0,11738.21,0.0,0.0,0.5,0.0,ACTIVE,STATIONERY,misc,False
MCH8809,6,71662.49,6,0,0.0,0.0,11943.748333333335,0.0,0.0,1.0,0.0,DISABLED,MOBILE RECHARGE,,True
MCH8810,5,77246.08,4,1,2.0,-4524.5,15449.216,0.4,-0.058572551513293616,0.8,0.2,,,,
MCH8811,2,34973.23,2,0,0.0,0.0,17486.615,0.0,0.0,1.0,0.0,ENABLED,OTHER,5999.0,False
MCH8812,4,21612.87,4,0,1.0,1995.0,5403.2175,0.25,0.09230611205267973,1.0,0.0,,,,
MCH8813,3,26285.550000000003,3,0,1.0,1789.71,8761.85,0.3333333333333333,0.06808721902337976,1.0,0.0,ENABLED,FOOD,5812,False
MCH8814,3,26386.23,1,2,0.0,0.0,8795.41,0.0,0.0,0.3333333333333333,0.6666666666666666,,,,
MCH8815,1,18451.32,0,0,1.0,5874.15,18451.32,1.0,0.31835933689297025,0.0,0.0,,,,
MCH8816,2,23568.38,2,0,0.0,0.0,11784.19,0.0,0.0,1.0,0.0,,,,
MCH8817,1,17116.77,1,0,0.0,0.0,17116.77,0.0,0.0,1.0,0.0,DISABLED,HOTEL_LODGING,7011,False
MCH8818,3,36466.35,2,1,0.0,0.0,12155.449999999999,0.0,0.0,0.6666666666666666,0.3333333333333333,,,,
MCH8819,2,30355.36,1,1,0.0,0.0,15177.68,0.0,0.0,0.5,0.5,ACTIVE,MEDICAL_STORE,5912,False
MCH8820,3,38257.770000000004,3,0,1.0,4980.8,12752.590000000002,0.3333333333333333,0.13019054691373805,1.0,0.0,ACTIVE,RESTAURANT,5812,True
MCH8821,1,10341.28,1,0,0.0,0.0,10341.28,0.0,0.0,1.0,0.0,ACTIVE,RESTAURANTS,5812,False
MCH8822,3,20103.37,3,0,0.0,0.0,6701.123333333333,0.0,0.0,1.0,0.0,,,,
MCH8823,3,55283.899999999994,3,0,1.0,477.68,18427.966666666664,0.3333333333333333,0.008640490269318917,1.0,0.0,SUSPENDED,CLOTHING,5699,False
MCH8824,4,74025.5,4,0,2.0,1535.06,18506.375,0.5,0.02073690822757023,1.0,0.0,ACTIVE,OTHER,5999,False
MCH8825,3,29499.519999999997,2,1,0.0,0.0,9833.173333333332,0.0,0.0,0.6666666666666666,0.3333333333333333,ENABLED,GARMENTS,5699,False
MCH8826,3,41608.28,2,1,0.0,0.0,13869.426666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,ENABLED,DEPT_STORE,5311,False
MCH8827,1,-12336.68,1,0,0.0,0.0,-12336.68,0.0,0.0,1.0,0.0,,,,
MCH8828,1,11873.45,1,0,0.0,0.0,11873.45,0.0,0.0,1.0,0.0,ACTIVE,TRAVEL,4131,False
MCH8829,2,26672.03,1,0,0.0,0.0,13336.015,0.0,0.0,0.5,0.0,,,,
MCH8831,4,67924.57,2,2,0.0,0.0,16981.1425,0.0,0.0,0.5,0.5,,,,
MCH8832,3,39916.24,2,0,0.0,0.0,13305.413333333332,0.0,0.0,0.6666666666666666,0.0,LIVE,KIRANA,5411,True
MCH8833,2,24614.809999999998,1,0,1.0,928.0,12307.404999999999,0.5,0.03770088007991937,0.5,0.0,,,,
MCH8834,4,65109.62,4,0,2.0,2252.2500000000005,16277.405,0.5,0.034591662491656384,1.0,0.0,,,,
MCH8835,4,19387.28,3,0,1.0,1002.8,4846.82,0.25,0.051724635946868255,0.75,0.0,ENABLED,RETAIL OTHER,5999,False
MCH8836,2,26584.0,2,0,0.0,0.0,13292.0,0.0,0.0,1.0,0.0,,,,
MCH8837,1,3037.67,0,1,0.0,0.0,3037.67,0.0,0.0,0.0,1.0,SUSPENDED,GROCERY,5411,False
MCH8838,3,33268.45,2,0,0.0,0.0,11089.483333333332,0.0,0.0,0.6666666666666666,0.0,INACTIVE,PHARMACY,5912,False
MCH8839,1,17238.0,0,0,0.0,0.0,17238.0,0.0,0.0,0.0,0.0,,,,
MCH8840,2,10989.14,0,1,1.0,4136.0,5494.57,0.5,0.37637158139763444,0.0,0.5,ENABLED,RETAIL,5311.0,False
MCH8841,2,35187.62,2,0,0.0,0.0,17593.81,0.0,0.0,1.0,0.0,,,,
MCH8842,1,3435.12,0,1,1.0,3867.32,3435.12,1.0,1.1258180209133888,0.0,1.0,SUSPENDED,OTHER,5999,False
MCH8843,1,1523.2,1,0,0.0,0.0,1523.2,0.0,0.0,1.0,0.0,,,,
MCH8845,5,69147.31,4,1,0.0,0.0,13829.462,0.0,0.0,0.8,0.2,ACTIVE,OTHER,,True
MCH8846,6,63921.92,4,2,2.0,1230.65,10653.653333333334,0.3333333333333333,0.019252394170888486,0.6666666666666666,0.3333333333333333,,,,
MCH8847,3,38490.39,3,0,0.0,0.0,12830.13,0.0,0.0,1.0,0.0,,,,
MCH8848,1,265.0,1,0,0.0,0.0,265.0,0.0,0.0,1.0,0.0,,,,
MCH8850,5,39612.66,2,2,1.0,7884.04,7922.532000000001,0.2,0.19902829045057815,0.4,0.4,SUSPENDED,GROCERY,5411,False
MCH8851,4,61463.399999999994,3,1,1.0,0.0,15365.849999999999,0.25,0.0,0.75,0.25,SUSPENDED,RESTAURANT,5812,False
MCH8852,1,12726.82,0,1,0.0,0.0,12726.82,0.0,0.0,0.0,1.0,ACTIVE,PHARMACIES,UNKNOWN,False
MCH8853,1,14958.87,1,0,0.0,0.0,14958.87,0.0,0.0,1.0,0.0,,,,
MCH8854,1,15158.37,1,0,0.0,0.0,15158.37,0.0,0.0,1.0,0.0,ACTIVE,BUS/TAXI,4131,True
MCH8855,5,77146.3,5,0,2.0,-3174.87,15429.26,0.4,-0.04115388553955277,1.0,0.0,ACTIVE,GROCERIES,5411,False
MCH8856,3,35057.979999999996,3,0,0.0,0.0,11685.993333333332,0.0,0.0,1.0,0.0,,,,
MCH8857,2,26732.239999999998,2,0,0.0,0.0,13366.119999999999,0.0,0.0,1.0,0.0,,,,
MCH8858,4,59359.15,3,1,1.0,449.0,14839.7875,0.25,0.007564124486283917,0.75,0.25,,,,
MCH8859,2,15300.380000000001,2,0,1.0,-1478.88,7650.1900000000005,0.5,-0.09665642291237211,1.0,0.0,,,,
MCH8860,1,21306.02,1,0,0.0,0.0,21306.02,0.0,0.0,1.0,0.0,,,,
MCH8863,2,37034.86,1,0,0.0,0.0,18517.43,0.0,0.0,0.5,0.0,LIVE,TELECOM,4814.0,False
MCH8864,4,52399.89,3,1,1.0,3146.39,13099.9725,0.25,0.06004573673723361,0.75,0.25,LIVE,PHARMACIES,5912,False
MCH8865,3,38866.96,2,1,0.0,0.0,12955.653333333334,0.0,0.0,0.6666666666666666,0.3333333333333333,LIVE,BOOK STORE,5942,False
MCH8866,3,45923.76,3,0,0.0,0.0,15307.92,0.0,0.0,1.0,0.0,,,,
MCH8867,2,14482.19,1,0,0.0,0.0,7241.095,0.0,0.0,0.5,0.0,,,,
MCH8868,1,14768.84,1,0,0.0,0.0,14768.84,0.0,0.0,1.0,0.0,,,,
MCH8869,5,52804.55,5,0,2.0,17812.489999999998,10560.91,0.4,0.33732869610668015,1.0,0.0,ACTIVE,MEDICAL_STORE,5912,False
MCH8870,4,65671.55,4,0,1.0,638.04,16417.8875,0.25,0.009715622670699869,1.0,0.0,ACTIVE,TRANSPORTATION,4131,True
MCH8871,3,43501.759999999995,2,1,0.0,0.0,14500.586666666664,0.0,0.0,0.6666666666666666,0.3333333333333333,,,,
MCH8872,6,42267.16,6,0,0.0,0.0,7044.526666666668,0.0,0.0,1.0,0.0,,,,
MCH8873,2,8757.33,2,0,0.0,0.0,4378.665,0.0,0.0,1.0,0.0,ACTIVE,TRANSPRT,4131,False
MCH8874,1,16809.85,1,0,0.0,0.0,16809.85,0.0,0.0,1.0,0.0,,,,
MCH8875,2,40907.33,2,0,0.0,0.0,20453.665,0.0,0.0,1.0,0.0,,,,
MCH8876,5,50920.55,4,0,1.0,408.0,10184.11,0.2,0.00801248219039268,0.8,0.0,INACTIVE,STATIONERY,5942,True
MCH8877,3,44086.68,3,0,0.0,0.0,14695.56,0.0,0.0,1.0,0.0,,,,
MCH8878,1,-24534.77,1,0,0.0,0.0,-24534.77,0.0,0.0,1.0,0.0,ACTIVE,HOTELS,7011,False
MCH8880,2,29182.739999999998,2,0,0.0,0.0,14591.369999999999,0.0,0.0,1.0,0.0,INACTIVE,HOTEL_LODGING,UNKNOWN,True
MCH8881,4,59199.22,3,1,1.0,6017.37,14799.805,0.25,0.1016461027695973,0.75,0.25,,,,
MCH8883,1,6046.15,1,0,1.0,-1245.39,6046.15,1.0,-0.2059806653821027,1.0,0.0,,,,
MCH8884,3,19135.14,3,0,0.0,0.0,6378.38,0.0,0.0,1.0,0.0,ENABLED,STATIONERY,,False
MCH8885,4,52370.310000000005,3,1,1.0,5976.69,13092.577500000001,0.25,0.11412363226415881,0.75,0.25,ACTIVE,FASHION,5699,False
MCH8886,1,5842.55,1,0,1.0,-5520.5,5842.55,1.0,-0.9448785205090243,1.0,0.0,,,,
MCH8887,6,74158.73000000001,6,0,0.0,0.0,12359.788333333336,0.0,0.0,1.0,0.0,,,,
MCH8888,2,33261.68,1,0,0.0,0.0,16630.84,0.0,0.0,0.5,0.0,,,,
MCH8889,2,33618.81,2,0,0.0,0.0,16809.405,0.0,0.0,1.0,0.0,SUSPENDED,GARMENTS,5699,False
MCH8890,1,24602.92,1,0,1.0,2711.0,24602.92,1.0,0.11019017254862432,1.0,0.0,SUSPENDED,HOTELS,7011.0,True
MCH8891,4,44700.73,4,0,1.0,4825.86,11175.1825,0.25,0.10795931073161444,1.0,0.0,ENABLED,TELECOM,,False
MCH8892,2,16875.26,2,0,1.0,1679.19,8437.63,0.5,0.09950602242572856,1.0,0.0,,,,
MCH8893,1,19322.51,1,0,0.0,0.0,19322.51,0.0,0.0,1.0,0.0,ACTIVE,KIRANA,5411,False
MCH8894,2,28806.690000000002,2,0,1.0,4888.42,14403.345000000001,0.5,0.16969738626687064,1.0,0.0,,,,
MCH8895,2,47928.57,1,1,1.0,4988.8,23964.285,0.5,0.10408822963005156,0.5,0.5,ACTIVE,HOTELS,7011,False
MCH8896,3,21571.36,2,1,0.0,0.0,7190.453333333334,0.0,0.0,0.6666666666666666,0.3333333333333333,LIVE,TRANSPORTATION,4131,True
MCH8897,3,17516.760000000002,3,0,0.0,0.0,5838.920000000001,0.0,0.0,1.0,0.0,,,,
MCH8898,5,73432.48,4,1,1.0,0.0,14686.496,0.2,0.0,0.8,0.2,,,,
MCH8899,1,22069.72,1,0,0.0,0.0,22069.72,0.0,0.0,1.0,0.0,SUSPENDED,GARMENTS,5699,False
MCH8900,5,39344.06,4,1,1.0,573.0,7868.812,0.2,0.014563824882332937,0.8,0.2,CLOSED,FOOD,5812,True
MCH8901,1,16246.82,1,0,0.0,0.0,16246.82,0.0,0.0,1.0,0.0,ENABLED,MOBILE RECHARGE,4814,True
MCH8902,1,20169.63,1,0,1.0,3386.1,20169.63,1.0,0.16788111631199976,1.0,0.0,ACTIVE,KIRANA,5411,False
MCH8903,7,91848.11,6,0,3.0,3545.43,13121.158571428572,0.42857142857142855,0.038601012040421954,0.8571428571428571,0.0,ACTIVE,KIRANA,5411.0,False
MCH8904,2,32228.67,2,0,0.0,0.0,16114.335,0.0,0.0,1.0,0.0,,,,
MCH8905,3,32408.83,3,0,1.0,3305.27,10802.943333333335,0.3333333333333333,0.1019867116461779,1.0,0.0,,,,
MCH8906,2,28503.949999999997,2,0,0.0,0.0,14251.974999999999,0.0,0.0,1.0,0.0,,,,
MCH8907,1,19231.56,1,0,0.0,0.0,19231.56,0.0,0.0,1.0,0.0,,,,
MCH8908,2,21549.809999999998,2,0,0.0,0.0,10774.904999999999,0.0,0.0,1.0,0.0,,,,
MCH8909,2,19849.09,2,0,0.0,0.0,9924.545,0.0,0.0,1.0,0.0,ACTIVE,OTHER,5999,False
MCH8911,3,16411.32,3,0,1.0,3743.54,5470.44,0.3333333333333333,0.22810718455310117,1.0,0.0,ENABLED,BOOKS,5942,False
MCH8912,2,41248.78,2,0,0.0,0.0,20624.39,0.0,0.0,1.0,0.0,ACTIVE,KIRANA,5411,True
MCH8913,4,36427.58,4,0,0.0,0.0,9106.895,0.0,0.0,1.0,0.0,,,,
MCH8914,3,38177.56,3,0,0.0,0.0,12725.853333333333,0.0,0.0,1.0,0.0,,,,
MCH8915,3,26094.64,2,1,0.0,0.0,8698.213333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,CLOSED,FOOD_SERVICES,5812,True
MCH8916,4,66667.43,4,0,2.0,4474.08,16666.8575,0.5,0.06711043158555835,1.0,0.0,,,,
MCH8917,2,8892.619999999999,1,0,0.0,0.0,4446.3099999999995,0.0,0.0,0.5,0.0,,,,
MCH8918,2,29215.129999999997,1,0,1.0,-728.36,14607.564999999999,0.5,-0.02493091764438495,0.5,0.0,ACTIVE,GARMENTS,,False
MCH8919,3,41750.52,2,0,0.0,0.0,13916.839999999998,0.0,0.0,0.6666666666666666,0.0,LIVE,TRANSPORT,,False
MCH8920,2,18085.0,2,0,0.0,0.0,9042.5,0.0,0.0,1.0,0.0,ENABLED,DEPARTMENT STORE,5311,False
MCH8921,3,30981.08,2,1,0.0,0.0,10327.026666666667,0.0,0.0,0.6666666666666666,0.3333333333333333,INACTIVE,GROCERY STORES,5411,False
MCH8922,2,27901.78,2,0,0.0,0.0,13950.89,0.0,0.0,1.0,0.0,,,,
MCH8924,5,29631.309999999998,5,0,0.0,0.0,5926.262,0.0,0.0,1.0,0.0,,,,
MCH8925,3,57001.619999999995,3,0,0.0,0.0,19000.539999999997,0.0,0.0,1.0,0.0,,,,
MCH8926,3,30138.039999999997,3,0,0.0,0.0,10046.013333333332,0.0,0.0,1.0,0.0,ENABLED,MEDICAL,5912,True
MCH8927,1,2171.25,0,0,0.0,0.0,2171.25,0.0,0.0,0.0,0.0,LIVE,OTHER,5999,False
MCH8928,2,26633.05,2,0,0.0,0.0,13316.525,0.0,0.0,1.0,0.0,ACTIVE,TRANSPORT,4131,True
MCH8929,2,34455.69,2,0,1.0,7505.86,17227.845,0.5,0.21784094296181558,1.0,0.0,ACTIVE,DEPARTMENT STORES,5311,True
MCH8930,3,49052.03,2,1,0.0,0.0,16350.676666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,,,,
MCH8931,2,23326.510000000002,2,0,0.0,0.0,11663.255000000001,0.0,0.0,1.0,0.0,INACTIVE,FOOD_SERVICES,5812,True
MCH8932,1,962.91,0,1,0.0,0.0,962.91,0.0,0.0,0.0,1.0,ENABLED,OTHER,,False
MCH8933,2,17627.600000000002,2,0,1.0,-969.45,8813.800000000001,0.5,-0.054996142413034105,1.0,0.0,ACTIVE,HOTEL,7011,True
MCH8934,2,17233.329999999998,2,0,0.0,0.0,8616.664999999999,0.0,0.0,1.0,0.0,INACTIVE,GROCERIES,5411,True
MCH8935,3,32384.49,2,1,1.0,3249.99,10794.83,0.3333333333333333,0.10035637430140168,0.6666666666666666,0.3333333333333333,ACTIVE,BUS/TAXI,4131.0,False
MCH8936,5,38123.75,5,0,1.0,547.94,7624.75,0.2,0.014372667956326439,1.0,0.0,,,,
MCH8937,1,4724.0,1,0,0.0,0.0,4724.0,0.0,0.0,1.0,0.0,ACTIVE,HOTELS,7011,False
MCH8938,3,29030.239999999998,3,0,0.0,0.0,9676.746666666666,0.0,0.0,1.0,0.0,,,,
MCH8939,3,30942.260000000002,1,1,0.0,0.0,10314.086666666668,0.0,0.0,0.3333333333333333,0.3333333333333333,ACTIVE,RESTAURANTS,5812,False
MCH8940,1,21812.85,1,0,0.0,0.0,21812.85,0.0,0.0,1.0,0.0,,,,
MCH8941,6,73637.79,6,0,0.0,0.0,12272.964999999998,0.0,0.0,1.0,0.0,ENABLED,RETAIL OTHER,misc,True
MCH8942,1,12764.28,1,0,0.0,0.0,12764.28,0.0,0.0,1.0,0.0,,,,
MCH8944,2,26485.699999999997,2,0,0.0,0.0,13242.849999999999,0.0,0.0,1.0,0.0,ACTIVE,DEPARTMENT STORES,5311,False
MCH8945,2,13027.36,2,0,0.0,0.0,6513.68,0.0,0.0,1.0,0.0,ENABLED,GROCERIES,5411,True
MCH8946,2,29665.55,2,0,0.0,0.0,14832.775,0.0,0.0,1.0,0.0,,,,
MCH8947,1,13727.98,1,0,0.0,0.0,13727.98,0.0,0.0,1.0,0.0,,,,
MCH8948,2,32240.18,2,0,0.0,0.0,16120.09,0.0,0.0,1.0,0.0,,,,
MCH8950,3,41563.05,3,0,0.0,0.0,13854.35,0.0,0.0,1.0,0.0,ACTIVE,TRAVEL,4131,False
MCH8951,2,29707.43,2,0,1.0,3505.15,14853.715,0.5,0.11798900140469909,1.0,0.0,ACTIVE,PHONE SERVICE,4814,False
MCH8952,1,22599.79,1,0,0.0,0.0,22599.79,0.0,0.0,1.0,0.0,ACTIVE,MEDICAL,5912,False
MCH8953,3,40908.740000000005,2,1,0.0,0.0,13636.246666666668,0.0,0.0,0.6666666666666666,0.3333333333333333,ACTIVE,PHARMACY,5912,True
MCH8954,4,41975.990000000005,3,0,1.0,5074.67,10493.997500000001,0.25,0.12089458759638544,0.75,0.0,,,,
MCH8955,1,13672.0,1,0,1.0,19958.58,13672.0,1.0,1.4598142188414278,1.0,0.0,ACTIVE,HOTEL,7011,True
MCH8956,2,15067.91,2,0,0.0,0.0,7533.955,0.0,0.0,1.0,0.0,,,,
MCH8957,2,30368.38,2,0,1.0,1505.96,15184.19,0.5,0.04958973774695917,1.0,0.0,LIVE,APPAREL,5699,True
MCH8958,1,258.0,1,0,0.0,0.0,258.0,0.0,0.0,1.0,0.0,ACTIVE,CLOTHS,5699,False
MCH8959,1,3949.32,0,1,0.0,0.0,3949.32,0.0,0.0,0.0,1.0,,,,
MCH8960,3,41123.28,3,0,1.0,5855.28,13707.76,0.3333333333333333,0.14238358418880984,1.0,0.0,,,,
MCH8961,3,44860.19,3,0,0.0,0.0,14953.396666666667,0.0,0.0,1.0,0.0,,,,
MCH8962,5,61929.2,5,0,0.0,0.0,12385.84,0.0,0.0,1.0,0.0,,,,
MCH8963,2,33511.33,1,0,0.0,0.0,16755.665,0.0,0.0,0.5,0.0,ACTIVE,GROCERIES,5411,False
MCH8964,1,11767.81,1,0,1.0,1252.47,11767.81,1.0,0.10643186795164096,1.0,0.0,,,,
MCH8965,3,29223.33,2,0,2.0,1253.1200000000001,9741.11,0.6666666666666666,0.04288080790245328,0.6666666666666666,0.0,ACTIVE,STATIONERY,5942,True
MCH8967,5,45341.7,5,0,0.0,0.0,9068.34,0.0,0.0,1.0,0.0,ACTIVE,TELECOM,4814,True
MCH8968,3,43774.95,3,0,0.0,0.0,14591.65,0.0,0.0,1.0,0.0,INACTIVE,RESTAURANT,5812,True
MCH8969,1,2160.0,1,0,0.0,0.0,2160.0,0.0,0.0,1.0,0.0,,,,
MCH8970,2,29864.8,2,0,0.0,0.0,14932.4,0.0,0.0,1.0,0.0,,,,
MCH8971,1,4115.0,0,0,0.0,0.0,4115.0,0.0,0.0,0.0,0.0,,,,
MCH8972,3,39831.75,2,1,0.0,0.0,13277.25,0.0,0.0,0.6666666666666666,0.3333333333333333,ENABLED,GROCERY STORES,5411,False
MCH8973,2,-9712.71,1,1,0.0,0.0,-4856.355,0.0,0.0,0.5,0.5,,,,
MCH8974,1,17070.64,1,0,0.0,0.0,17070.64,0.0,0.0,1.0,0.0,ACTIVE,PHARMACY,5912,True
MCH8975,5,47864.32,5,0,0.0,0.0,9572.864,0.0,0.0,1.0,0.0,ACTIVE,TELECOM,4814,False
MCH8976,4,41511.04,4,0,0.0,0.0,10377.76,0.0,0.0,1.0,0.0,SUSPENDED,GARMENTS,5699,False
MCH8977,1,2981.39,1,0,0.0,0.0,2981.39,0.0,0.0,1.0,0.0,,,,
MCH8978,1,6032.5,1,0,0.0,0.0,6032.5,0.0,0.0,1.0,0.0,ACTIVE,STATIONERY,5942,False
MCH8979,1,13726.0,1,0,0.0,0.0,13726.0,0.0,0.0,1.0,0.0,,,,
MCH8980,2,21840.300000000003,2,0,1.0,3875.84,10920.150000000001,0.5,0.17746276378987466,1.0,0.0,LIVE,GARMENTS,,True
MCH8982,3,56533.95,3,0,0.0,0.0,18844.649999999998,0.0,0.0,1.0,0.0,ACTIVE,FOOD_SERVICES,5812,False
MCH8983,2,21530.5,2,0,0.0,0.0,10765.25,0.0,0.0,1.0,0.0,,,,
MCH8984,2,25970.32,2,0,1.0,1912.26,12985.16,0.5,0.07363251588736681,1.0,0.0,ACTIVE,FOOD,5812,False
MCH8985,4,67402.09,3,1,1.0,7674.03,16850.5225,0.25,0.11385448136697245,0.75,0.25,,,,
MCH8986,4,53119.78,4,0,0.0,0.0,13279.945,0.0,0.0,1.0,0.0,,,,
MCH8987,1,3185.14,0,0,0.0,0.0,3185.14,0.0,0.0,0.0,0.0,ACTIVE,STATIONERY,5942,False
MCH8988,4,5377.87,4,0,0.0,0.0,1344.4675,0.0,0.0,1.0,0.0,ACTIVE,STATIONERY,5942,False
MCH8989,5,44705.340000000004,5,0,0.0,0.0,8941.068000000001,0.0,0.0,1.0,0.0,,,,
MCH8992,5,61456.27,5,0,0.0,0.0,12291.253999999999,0.0,0.0,1.0,0.0,,,,
MCH8993,3,46242.51,3,0,0.0,0.0,15414.17,0.0,0.0,1.0,0.0,,,,
MCH8994,2,20371.7,2,0,1.0,306.11,10185.85,0.5,0.015026237378323851,1.0,0.0,ACTIVE,TELECOM,,False
MCH8996,1,12594.39,1,0,0.0,0.0,12594.39,0.0,0.0,1.0,0.0,ACTIVE,OTHER,UNKNOWN,False
MCH8997,6,62303.16,5,1,0.0,0.0,10383.86,0.0,0.0,0.8333333333333334,0.16666666666666666,,,,
MCH8998,5,68773.31999999999,4,0,0.0,0.0,13754.663999999999,0.0,0.0,0.8,0.0,,,,
MCH8999,5,52517.78999999999,4,0,2.0,1998.29,10503.557999999999,0.4,0.03804977322922385,0.8,0.0,LIVE,TRANSPRT,4131,True
MCH9000,5,95792.52,4,0,0.0,0.0,19158.504,0.0,0.0,0.8,0.0,,,,
MCH9002,2,10917.66,2,0,0.0,0.0,5458.83,0.0,0.0,1.0,0.0,LIVE,DEPARTMENT STORE,,False
MCH9004,4,25496.96,4,0,0.0,0.0,6374.24,0.0,0.0,1.0,0.0,LIVE,APPAREL,5699,True
MCH9006,1,7587.0,1,0,0.0,0.0,7587.0,0.0,0.0,1.0,0.0,ENABLED,GARMENTS,5699,False
MCH9007,2,32652.440000000002,1,1,0.0,0.0,16326.220000000001,0.0,0.0,0.5,0.5,,,,
MCH9008,4,71285.23999999999,4,0,1.0,6398.47,17821.309999999998,0.25,0.08975869338449308,1.0,0.0,ENABLED,GROCERY STORES,5411,False
MCH9009,5,49475.9,4,1,1.0,0.0,9895.18,0.2,0.0,0.8,0.2,INACTIVE,RETAIL,5311,True
MCH9010,2,22878.809999999998,2,0,0.0,0.0,11439.404999999999,0.0,0.0,1.0,0.0,,,,
MCH9011,3,29565.61,3,0,0.0,0.0,9855.203333333333,0.0,0.0,1.0,0.0,,,,
MCH9012,5,65538.28,4,0,0.0,0.0,13107.655999999999,0.0,0.0,0.8,0.0,DISABLED,GROCERY_STORE,5411,True
MCH9013,3,19755.52,2,1,0.0,0.0,6585.173333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,,,,
MCH9014,2,4726.64,2,0,0.0,0.0,2363.32,0.0,0.0,1.0,0.0,ACTIVE,TELECOM,4814,False
MCH9015,4,36266.740000000005,2,2,1.0,0.0,9066.685000000001,0.25,0.0,0.5,0.5,LIVE,RESTAURANTS,5812,False
MCH9016,2,18036.760000000002,1,1,0.0,0.0,9018.380000000001,0.0,0.0,0.5,0.5,ENABLED,TELECOM,4814,False
MCH9017,1,15677.43,1,0,0.0,0.0,15677.43,0.0,0.0,1.0,0.0,,,,
MCH9018,1,17989.56,1,0,0.0,0.0,17989.56,0.0,0.0,1.0,0.0,ENABLED,STATIONERY,5942,True
MCH9019,3,22502.97,3,0,0.0,0.0,7500.990000000001,0.0,0.0,1.0,0.0,,,,
MCH9020,1,15147.93,1,0,0.0,0.0,15147.93,0.0,0.0,1.0,0.0,,,,
MCH9021,2,21961.949999999997,1,1,0.0,0.0,10980.974999999999,0.0,0.0,0.5,0.5,INACTIVE,TELECOM,4814,True
MCH9023,2,24584.62,1,1,0.0,0.0,12292.31,0.0,0.0,0.5,0.5,,,,
MCH9024,3,45707.4,3,0,0.0,0.0,15235.800000000001,0.0,0.0,1.0,0.0,,,,
MCH9025,1,23913.15,1,0,1.0,2423.45,23913.15,1.0,0.10134382128661426,1.0,0.0,,,,
MCH9026,2,9754.619999999999,2,0,0.0,0.0,4877.3099999999995,0.0,0.0,1.0,0.0,,,,
MCH9027,1,11637.29,1,0,0.0,0.0,11637.29,0.0,0.0,1.0,0.0,LIVE,HOTELS,7011,False
MCH9028,3,25324.920000000002,3,0,0.0,0.0,8441.640000000001,0.0,0.0,1.0,0.0,,,,
MCH9029,10,111632.97,7,2,2.0,10072.49,11163.297,0.2,0.09022863048434526,0.7,0.2,ACTIVE,RETAIL,5311,False
MCH9031,1,13771.76,1,0,0.0,0.0,13771.76,0.0,0.0,1.0,0.0,,,,
MCH9032,1,20766.28,1,0,0.0,0.0,20766.28,0.0,0.0,1.0,0.0,ACTIVE,DEPT_STORE,5311,False
MCH9033,2,21781.54,1,0,0.0,0.0,10890.77,0.0,0.0,0.5,0.0,,,,
MCH9034,4,44450.5,3,1,0.0,0.0,11112.625,0.0,0.0,0.75,0.25,,,,
MCH9037,3,49697.07,2,1,0.0,0.0,16565.69,0.0,0.0,0.6666666666666666,0.3333333333333333,ACTIVE,TRANSPORTATION,4131,False
MCH9038,3,48392.98,2,0,1.0,1445.01,16130.993333333334,0.3333333333333333,0.02985990943314505,0.6666666666666666,0.0,LIVE,GARMENTS,UNKNOWN,True
MCH9040,3,61181.54,2,1,2.0,1851.17,20393.846666666668,0.6666666666666666,0.030257002357246973,0.6666666666666666,0.3333333333333333,ACTIVE,STATIONERY,,False
MCH9041,3,55228.93,3,0,0.0,0.0,18409.643333333333,0.0,0.0,1.0,0.0,ENABLED,TRANSPRT,4131,False
MCH9042,4,35058.93,1,3,1.0,1870.83,8764.7325,0.25,0.05336243861407065,0.25,0.75,,,,
MCH9043,6,66608.36,5,0,1.0,0.0,11101.393333333333,0.16666666666666666,0.0,0.8333333333333334,0.0,ACTIVE,HOTEL,7011,False
