user_id_normalized,transaction_count,total_transaction_amount,avg_transaction_amount,median_transaction_amount,amount_std,successful_transaction_count,failed_transaction_count,pending_transaction_count,success_rate,failure_rate,pending_rate,chargeback_transaction_count,chargeback_rate,total_disputed_amount,avg_disputed_amount,median_disputed_amount,max_disputed_amount,dispute_after_7_days_count,dispute_after_7_days_rate,unique_merchant_count,unique_category_count,negative_transaction_count,missing_utr_count,kyc_status,kyc_match_flag,kyc_duplicate_entity_flag
USR77330,1,12195.08,12195.08,12195.08,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77331,2,12316.98,6158.49,6158.49,3204.296805353712,1,1,0,0.5,0.5,0.0,0,0.0,0.0,,,,0,0.0,2,2,0,1,VERIFIED,True,False
USR77337,1,8818.04,8818.04,8818.04,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77344,1,15330.17,15330.17,15330.17,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77349,1,3414.33,3414.33,3414.33,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77350,1,10642.2,10642.2,10642.2,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77357,1,196.5,196.5,196.5,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77359,1,-18308.63,-18308.63,-18308.63,,0,1,0,0.0,1.0,0.0,1,1.0,8276.16,8276.16,8276.16,8276.16,1,1.0,1,1,1,0,UNDER REVIEW,True,False
USR77367,1,16549.25,16549.25,16549.25,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77376,1,22529.94,22529.94,22529.94,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77378,1,17206.06,17206.06,17206.06,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,1,UNKNOWN,False,False
USR77385,1,778.52,778.52,778.52,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77386,1,24275.0,24275.0,24275.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77387,1,7434.25,7434.25,7434.25,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77392,1,22542.09,22542.09,22542.09,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77394,1,9426.5,9426.5,9426.5,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77395,2,26286.760000000002,13143.380000000001,13143.380000000001,9355.319699946122,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,PENDING,True,True
USR77397,1,3430.77,3430.77,3430.77,,0,0,1,0.0,0.0,1.0,1,1.0,2075.0,2075.0,2075.0,2075.0,1,1.0,1,0,0,0,VERIFIED,True,False
USR77404,1,6564.24,6564.24,6564.24,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,1,UNKNOWN,False,False
USR77410,1,24621.8,24621.8,24621.8,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77414,1,2839.95,2839.95,2839.95,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77419,1,18130.15,18130.15,18130.15,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77435,2,22754.059999999998,11377.029999999999,11377.029999999999,12308.282470994885,1,1,0,0.5,0.5,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,PENDING,True,False
USR77449,1,12116.98,12116.98,12116.98,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNDER REVIEW,True,True
USR77458,2,28441.17,14220.585,14220.585,4836.292185264451,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,2,0,0,KYC_DONE,True,False
USR77460,1,13249.93,13249.93,13249.93,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77461,1,17415.71,17415.71,17415.71,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,True
USR77463,1,-15367.38,-15367.38,-15367.38,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,1,0,UNKNOWN,False,False
USR77465,1,24760.04,24760.04,24760.04,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77467,1,6225.37,6225.37,6225.37,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR77469,1,19162.46,19162.46,19162.46,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR77471,2,-1835.32,-917.66,-917.66,3666.419371130368,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,2,1,0,VERIFIED,True,False
USR77486,1,6322.96,6322.96,6322.96,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77487,1,22561.06,22561.06,22561.06,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR77488,1,18774.27,18774.27,18774.27,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77503,1,6538.0,6538.0,6538.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR77506,1,2307.53,2307.53,2307.53,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,True
USR77508,2,25085.57,12542.785,12542.785,2410.010829114675,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,False,False
USR77537,1,-6204.41,-6204.41,-6204.41,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,1,0,PENDING,True,False
USR77541,1,5966.0,5966.0,5966.0,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR77543,2,33481.42,16740.71,16740.71,8203.923586004443,1,1,0,0.5,0.5,0.0,0,0.0,0.0,,,,0,0.0,2,2,0,0,UNKNOWN,False,False
USR77552,1,23311.78,23311.78,23311.78,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77559,1,3699.61,3699.61,3699.61,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77576,1,22807.24,22807.24,22807.24,,0,0,1,0.0,0.0,1.0,1,1.0,4676.01,4676.01,4676.01,4676.01,1,1.0,1,0,0,0,UNKNOWN,False,False
USR77585,1,12303.59,12303.59,12303.59,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77589,1,15287.43,15287.43,15287.43,,0,0,1,0.0,0.0,1.0,1,1.0,734.0,734.0,734.0,734.0,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77596,1,11996.0,11996.0,11996.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77605,1,14986.0,14986.0,14986.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77618,2,35697.71,17848.855,17848.855,2461.9266089893904,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,REJECT,True,False
USR77627,1,17436.17,17436.17,17436.17,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77634,1,1179.88,1179.88,1179.88,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR77648,1,2654.07,2654.07,2654.07,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR77653,1,265.74,265.74,265.74,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,1,UNKNOWN,False,False
USR77658,1,326.32,326.32,326.32,,1,0,0,1.0,0.0,0.0,1,1.0,2311.0,2311.0,2311.0,2311.0,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77667,1,4621.53,4621.53,4621.53,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77668,1,1238.53,1238.53,1238.53,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR77669,1,20421.67,20421.67,20421.67,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77675,1,15216.19,15216.19,15216.19,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR77677,2,26528.2,13264.1,13264.1,15616.693678810505,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,VERIFIED,True,False
USR77678,1,11249.95,11249.95,11249.95,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77679,1,12603.19,12603.19,12603.19,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,1,UNKNOWN,False,False
USR77694,1,12240.73,12240.73,12240.73,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77696,1,20297.05,20297.05,20297.05,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR77698,1,11385.95,11385.95,11385.95,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77708,1,3748.45,3748.45,3748.45,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,1,KYC_DONE,True,False
USR77709,1,24508.25,24508.25,24508.25,,1,0,0,1.0,0.0,0.0,1,1.0,8215.3,8215.3,8215.3,8215.3,1,1.0,1,1,0,0,UNKNOWN,False,False
USR77725,1,11513.57,11513.57,11513.57,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77726,1,14775.89,14775.89,14775.89,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNDER REVIEW,True,False
USR77729,1,9736.87,9736.87,9736.87,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,1,VERIFIED,True,False
USR77733,1,13084.0,13084.0,13084.0,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,KYC_DONE,True,True
USR77735,1,6971.28,6971.28,6971.28,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77740,3,11812.86,3937.6200000000003,3125.32,1904.4577497019986,2,0,1,0.6666666666666666,0.0,0.3333333333333333,0,0.0,0.0,,,,0,0.0,3,3,0,0,REJECTED,True,False
USR77744,1,12338.61,12338.61,12338.61,,0,0,1,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,KYC_DONE,True,False
USR77751,1,23347.54,23347.54,23347.54,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77755,1,9295.93,9295.93,9295.93,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77760,1,20925.0,20925.0,20925.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR77763,2,26946.69,13473.345,13473.345,4979.00047584352,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,UNKNOWN,False,False
USR77765,1,19479.81,19479.81,19479.81,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77767,2,26415.68,13207.84,13207.84,9244.360503842328,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,PENDING,True,True
USR77768,1,424.53,424.53,424.53,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77771,1,11794.85,11794.85,11794.85,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR77773,1,23400.49,23400.49,23400.49,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77774,1,22345.42,22345.42,22345.42,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77780,1,12112.0,12112.0,12112.0,,1,0,0,1.0,0.0,0.0,1,1.0,1486.0,1486.0,1486.0,1486.0,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77786,1,14330.32,14330.32,14330.32,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,KYC_DONE,True,True
USR77803,1,12696.0,12696.0,12696.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77809,1,1142.15,1142.15,1142.15,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77811,1,19528.27,19528.27,19528.27,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77815,1,20311.1,20311.1,20311.1,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77819,1,1882.85,1882.85,1882.85,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,True
USR77829,1,5455.13,5455.13,5455.13,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77833,1,5786.2,5786.2,5786.2,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77840,2,26820.87,13410.435,13410.435,10410.13209864553,2,0,0,1.0,0.0,0.0,1,0.5,3289.2,3289.2,3289.2,3289.2,0,0.0,2,0,0,0,UNKNOWN,False,False
USR77852,1,18117.71,18117.71,18117.71,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77865,1,3188.83,3188.83,3188.83,,1,0,0,1.0,0.0,0.0,1,1.0,6623.0,6623.0,6623.0,6623.0,1,1.0,1,0,0,0,UNKNOWN,False,False
USR77876,1,8036.27,8036.27,8036.27,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR77889,2,26656.75,13328.375,13328.375,12450.375578674322,1,0,1,0.5,0.0,0.5,0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,False,False
USR77894,1,14169.38,14169.38,14169.38,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77901,1,6927.59,6927.59,6927.59,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,REJECT,True,False
USR77908,1,6062.48,6062.48,6062.48,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77924,1,7045.21,7045.21,7045.21,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77931,1,19398.87,19398.87,19398.87,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77936,1,17812.73,17812.73,17812.73,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77953,1,17997.48,17997.48,17997.48,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77959,1,1315.92,1315.92,1315.92,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77969,2,37991.619999999995,18995.809999999998,18995.809999999998,192.7431664158265,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,VERIFIED,True,False
USR77970,2,47532.53,23766.265,23766.265,631.1140154124284,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,2,0,0,KYC_DONE,True,False
USR77972,1,23338.21,23338.21,23338.21,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR77973,2,34443.94,17221.97,17221.97,4714.181915221347,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,False,False
USR77976,1,20434.27,20434.27,20434.27,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77977,1,5598.0,5598.0,5598.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR77984,1,1956.2,1956.2,1956.2,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR77993,1,13624.58,13624.58,13624.58,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,1,VERIFIED,True,False
USR77995,1,14843.09,14843.09,14843.09,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,True
USR78003,1,451.0,451.0,451.0,,1,0,0,1.0,0.0,0.0,1,1.0,2591.32,2591.32,2591.32,2591.32,1,1.0,1,1,0,0,VERIFIED,True,True
USR78008,1,20208.62,20208.62,20208.62,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR78017,1,948.78,948.78,948.78,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR78019,1,22582.81,22582.81,22582.81,,1,0,0,1.0,0.0,0.0,1,1.0,15005.39,15005.39,15005.39,15005.39,1,1.0,1,0,0,0,UNKNOWN,False,False
USR78022,1,5220.68,5220.68,5220.68,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR78024,1,19421.44,19421.44,19421.44,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,1,UNKNOWN,False,False
USR78025,1,20257.04,20257.04,20257.04,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR78035,1,16693.16,16693.16,16693.16,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR78045,1,8242.12,8242.12,8242.12,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,KYC_DONE,True,False
USR78066,1,886.84,886.84,886.84,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR78070,1,20533.27,20533.27,20533.27,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,KYC_DONE,True,False
USR78082,1,23404.71,23404.71,23404.71,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR78087,1,1605.01,1605.01,1605.01,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR78100,1,5094.78,5094.78,5094.78,,1,0,0,1.0,0.0,0.0,1,1.0,991.51,991.51,991.51,991.51,0,0.0,1,0,0,1,UNKNOWN,False,False
USR78103,1,23879.83,23879.83,23879.83,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,REJECTED,True,False
USR78112,1,7439.21,7439.21,7439.21,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,1,UNKNOWN,False,False
USR78115,1,16559.18,16559.18,16559.18,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,True
USR78124,1,3691.06,3691.06,3691.06,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR78126,2,48210.06,24105.03,24105.03,1224.8503663713393,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,2,0,0,UNKNOWN,False,False
USR78132,1,17082.56,17082.56,17082.56,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,True
USR78134,1,24414.92,24414.92,24414.92,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR78136,1,11563.0,11563.0,11563.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR78144,1,17394.05,17394.05,17394.05,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR78146,2,15401.880000000001,7700.9400000000005,7700.9400000000005,5104.617995521311,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,2,0,0,VERIFIED,True,False
USR78156,1,16310.51,16310.51,16310.51,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR78157,1,8566.12,8566.12,8566.12,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR78162,1,24706.67,24706.67,24706.67,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR78163,1,2710.03,2710.03,2710.03,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR78168,1,18879.8,18879.8,18879.8,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,True
USR78172,1,8633.64,8633.64,8633.64,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR78179,1,16738.61,16738.61,16738.61,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,KYC_DONE,True,False
USR78184,1,6636.62,6636.62,6636.62,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR78186,1,4938.18,4938.18,4938.18,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR78191,2,36763.76,18381.88,18381.88,6218.325318025747,2,0,0,1.0,0.0,0.0,1,0.5,9968.68,9968.68,9968.68,9968.68,1,1.0,2,2,0,0,VERIFIED,True,False
USR78198,1,13964.0,13964.0,13964.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR78214,1,3579.83,3579.83,3579.83,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR78224,2,22294.100000000002,11147.050000000001,11147.050000000001,9709.07108043813,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,UNKNOWN,False,False
USR78234,1,8575.08,8575.08,8575.08,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,VERIFIED,True,False
USR78235,1,11486.34,11486.34,11486.34,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR78238,1,3218.57,3218.57,3218.57,,1,0,0,1.0,0.0,0.0,1,1.0,759.56,759.56,759.56,759.56,0,0.0,1,0,0,0,UNKNOWN,False,False
USR78241,1,17301.37,17301.37,17301.37,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR78244,1,8081.24,8081.24,8081.24,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR78254,1,20262.14,20262.14,20262.14,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR78256,1,14781.0,14781.0,14781.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,VERIFIED,True,False
USR78259,1,7921.74,7921.74,7921.74,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR78287,1,6887.0,6887.0,6887.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR78291,1,11307.82,11307.82,11307.82,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR78293,1,8789.38,8789.38,8789.38,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR78300,2,2307.9300000000003,1153.9650000000001,1153.9650000000001,834.661773444789,2,0,0,1.0,0.0,0.0,1,0.5,1173.86,1173.86,1173.86,1173.86,1,1.0,2,0,0,1,VERIFIED,True,False
USR78310,1,16286.48,16286.48,16286.48,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,False,False
USR78319,1,15312.0,15312.0,15312.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR78322,1,7149.83,7149.83,7149.83,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,1,1,0,0,UNKNOWN,False,False
USR78329,2,27292.300000000003,13646.150000000001,13646.150000000001,11298.986535800457,2,0,0,1.0,0.0,0.0,0,0.0,0.0,,,,0,0.0,2,1,0,0,VERIFIED,True,False
