user_id,retrospective_risk_score,risk_level,transaction_count,total_transaction_amount,chargeback_rate,total_disputed_amount,top_risk_signal_1,top_risk_signal_2,top_risk_signal_3,explanation
USR77128,0.0,LOW,1,9302.51,0.0,0.0,,,,No risk signals identified.
USR77135,0.0,LOW,2,21627.19,0.0,0.0,,,,No risk signals identified.
USR77138,0.0,LOW,1,-9126.8,0.0,0.0,,,,No risk signals identified.
USR77143,0.0,LOW,1,8701.75,0.0,0.0,,,,No risk signals identified.
USR77146,9.333333333333334,LOW,1,23891.83,1.0,1128.27,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR77147,13.333333333333334,LOW,1,15075.09,1.0,3336.7,user_chargeback_rate,user_failure_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user failure rate."
USR77149,0.0,LOW,1,193.87,0.0,0.0,,,,No risk signals identified.
USR77158,0.0,LOW,1,12862.0,0.0,0.0,,,,No risk signals identified.
USR77159,0.0,LOW,1,17874.61,0.0,0.0,,,,No risk signals identified.
USR77163,0.0,LOW,1,21468.87,0.0,0.0,,,,No risk signals identified.
USR77173,5.333333333333334,LOW,2,37473.05,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR77182,0.0,LOW,2,27719.31,0.0,0.0,,,,No risk signals identified.
USR77185,0.0,LOW,1,24474.74,0.0,0.0,,,,No risk signals identified.
USR77191,4.0,LOW,3,29440.8,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR77194,0.0,LOW,1,13642.0,0.0,0.0,,,,No risk signals identified.
USR77199,9.333333333333334,LOW,1,12496.76,1.0,0.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR77211,0.0,LOW,1,13677.75,0.0,0.0,,,,No risk signals identified.
USR77234,0.0,LOW,1,7119.95,0.0,0.0,,,,No risk signals identified.
USR77237,9.333333333333334,LOW,2,23710.78,0.5,1581.74,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR77258,0.0,LOW,1,10760.1,0.0,0.0,,,,No risk signals identified.
USR77263,0.0,LOW,1,16074.0,0.0,0.0,,,,No risk signals identified.
USR77271,0.0,LOW,1,9407.0,0.0,0.0,,,,No risk signals identified.
USR77272,0.0,LOW,1,22607.04,0.0,0.0,,,,No risk signals identified.
USR77275,9.333333333333334,LOW,1,13399.01,1.0,3086.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR77278,0.0,LOW,1,1124.26,0.0,0.0,,,,No risk signals identified.
USR77284,0.0,LOW,1,9954.95,0.0,0.0,,,,No risk signals identified.
USR77290,0.0,LOW,1,21004.0,0.0,0.0,,,,No risk signals identified.
USR77291,0.0,LOW,2,30569.04,0.0,0.0,,,,No risk signals identified.
USR77295,2.666666666666667,LOW,1,20855.0,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR77303,0.0,LOW,1,16767.8,0.0,0.0,,,,No risk signals identified.
USR77305,0.0,LOW,1,18590.27,0.0,0.0,,,,No risk signals identified.
USR77307,5.333333333333334,LOW,2,18347.91,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR77313,0.0,LOW,1,7811.46,0.0,0.0,,,,No risk signals identified.
USR77321,0.0,LOW,1,16094.41,0.0,0.0,,,,No risk signals identified.
USR77330,0.0,LOW,1,12195.08,0.0,0.0,,,,No risk signals identified.
USR77331,4.0,LOW,2,12316.98,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR77337,0.0,LOW,1,8818.04,0.0,0.0,,,,No risk signals identified.
USR77344,0.0,LOW,1,15330.17,0.0,0.0,,,,No risk signals identified.
USR77349,0.0,LOW,1,3414.33,0.0,0.0,,,,No risk signals identified.
USR77350,0.0,LOW,1,10642.2,0.0,0.0,,,,No risk signals identified.
USR77357,4.0,LOW,1,196.5,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR77359,17.333333333333336,LOW,1,-18308.63,1.0,8276.16,user_chargeback_rate,user_failure_rate,user_delayed_dispute_rate,"Elevated risk driven primarily by user chargeback rate, combined with user failure rate and user delayed dispute rate."
USR77367,0.0,LOW,1,16549.25,0.0,0.0,,,,No risk signals identified.
USR77376,0.0,LOW,1,22529.94,0.0,0.0,,,,No risk signals identified.
USR77378,0.0,LOW,1,17206.06,0.0,0.0,,,,No risk signals identified.
USR77385,4.0,LOW,1,778.52,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR77386,0.0,LOW,1,24275.0,0.0,0.0,,,,No risk signals identified.
USR77387,0.0,LOW,1,7434.25,0.0,0.0,,,,No risk signals identified.
USR77392,0.0,LOW,1,22542.09,0.0,0.0,,,,No risk signals identified.
USR77394,0.0,LOW,1,9426.5,0.0,0.0,,,,No risk signals identified.
USR77395,5.333333333333334,LOW,2,26286.76,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR77397,13.333333333333334,LOW,1,3430.77,1.0,2075.0,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR77404,0.0,LOW,1,6564.24,0.0,0.0,,,,No risk signals identified.
USR77410,0.0,LOW,1,24621.8,0.0,0.0,,,,No risk signals identified.
USR77414,0.0,LOW,1,2839.95,0.0,0.0,,,,No risk signals identified.
USR77419,0.0,LOW,1,18130.15,0.0,0.0,,,,No risk signals identified.
USR77435,4.0,LOW,2,22754.06,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR77449,6.666666666666667,LOW,1,12116.98,0.0,0.0,user_failure_rate,kyc_duplicate_entity,,"Elevated risk driven primarily by user failure rate, combined with kyc duplicate entity."
USR77458,0.0,LOW,2,28441.17,0.0,0.0,,,,No risk signals identified.
USR77460,0.0,LOW,1,13249.93,0.0,0.0,,,,No risk signals identified.
USR77461,2.666666666666667,LOW,1,17415.71,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR77463,0.0,LOW,1,-15367.38,0.0,0.0,,,,No risk signals identified.
USR77465,0.0,LOW,1,24760.04,0.0,0.0,,,,No risk signals identified.
USR77467,0.0,LOW,1,6225.37,0.0,0.0,,,,No risk signals identified.
USR77469,0.0,LOW,1,19162.46,0.0,0.0,,,,No risk signals identified.
USR77471,0.0,LOW,2,-1835.32,0.0,0.0,,,,No risk signals identified.
USR77486,0.0,LOW,1,6322.96,0.0,0.0,,,,No risk signals identified.
USR77487,0.0,LOW,1,22561.06,0.0,0.0,,,,No risk signals identified.
USR77488,0.0,LOW,1,18774.27,0.0,0.0,,,,No risk signals identified.
USR77503,0.0,LOW,1,6538.0,0.0,0.0,,,,No risk signals identified.
USR77506,2.666666666666667,LOW,1,2307.53,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR77508,0.0,LOW,2,25085.57,0.0,0.0,,,,No risk signals identified.
USR77537,0.0,LOW,1,-6204.41,0.0,0.0,,,,No risk signals identified.
USR77541,4.0,LOW,1,5966.0,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR77543,4.0,LOW,2,33481.42,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR77552,0.0,LOW,1,23311.78,0.0,0.0,,,,No risk signals identified.
USR77559,0.0,LOW,1,3699.61,0.0,0.0,,,,No risk signals identified.
USR77576,13.333333333333334,LOW,1,22807.24,1.0,4676.01,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR77585,0.0,LOW,1,12303.59,0.0,0.0,,,,No risk signals identified.
USR77589,9.333333333333334,LOW,1,15287.43,1.0,734.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR77596,0.0,LOW,1,11996.0,0.0,0.0,,,,No risk signals identified.
USR77605,0.0,LOW,1,14986.0,0.0,0.0,,,,No risk signals identified.
USR77618,0.0,LOW,2,35697.71,0.0,0.0,,,,No risk signals identified.
USR77627,0.0,LOW,1,17436.17,0.0,0.0,,,,No risk signals identified.
USR77634,0.0,LOW,1,1179.88,0.0,0.0,,,,No risk signals identified.
USR77648,0.0,LOW,1,2654.07,0.0,0.0,,,,No risk signals identified.
USR77653,0.0,LOW,1,265.74,0.0,0.0,,,,No risk signals identified.
USR77658,9.333333333333334,LOW,1,326.32,1.0,2311.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR77667,0.0,LOW,1,4621.53,0.0,0.0,,,,No risk signals identified.
USR77668,0.0,LOW,1,1238.53,0.0,0.0,,,,No risk signals identified.
USR77669,0.0,LOW,1,20421.67,0.0,0.0,,,,No risk signals identified.
USR77675,0.0,LOW,1,15216.19,0.0,0.0,,,,No risk signals identified.
USR77677,0.0,LOW,2,26528.2,0.0,0.0,,,,No risk signals identified.
USR77678,0.0,LOW,1,11249.95,0.0,0.0,,,,No risk signals identified.
USR77679,0.0,LOW,1,12603.19,0.0,0.0,,,,No risk signals identified.
USR77694,0.0,LOW,1,12240.73,0.0,0.0,,,,No risk signals identified.
USR77696,0.0,LOW,1,20297.05,0.0,0.0,,,,No risk signals identified.
USR77698,4.0,LOW,1,11385.95,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR77708,4.0,LOW,1,3748.45,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR77709,13.333333333333334,LOW,1,24508.25,1.0,8215.3,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR77725,4.0,LOW,1,11513.57,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR77726,0.0,LOW,1,14775.89,0.0,0.0,,,,No risk signals identified.
USR77729,0.0,LOW,1,9736.87,0.0,0.0,,,,No risk signals identified.
USR77733,6.666666666666667,LOW,1,13084.0,0.0,0.0,user_failure_rate,kyc_duplicate_entity,,"Elevated risk driven primarily by user failure rate, combined with kyc duplicate entity."
USR77735,0.0,LOW,1,6971.28,0.0,0.0,,,,No risk signals identified.
USR77740,0.0,LOW,3,11812.86,0.0,0.0,,,,No risk signals identified.
USR77744,9.333333333333334,LOW,1,12338.61,1.0,0.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR77751,0.0,LOW,1,23347.54,0.0,0.0,,,,No risk signals identified.
USR77755,0.0,LOW,1,9295.93,0.0,0.0,,,,No risk signals identified.
USR77760,0.0,LOW,1,20925.0,0.0,0.0,,,,No risk signals identified.
USR77763,0.0,LOW,2,26946.69,0.0,0.0,,,,No risk signals identified.
USR77765,0.0,LOW,1,19479.81,0.0,0.0,,,,No risk signals identified.
USR77767,5.333333333333334,LOW,2,26415.68,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR77768,0.0,LOW,1,424.53,0.0,0.0,,,,No risk signals identified.
USR77771,0.0,LOW,1,11794.85,0.0,0.0,,,,No risk signals identified.
USR77773,0.0,LOW,1,23400.49,0.0,0.0,,,,No risk signals identified.
USR77774,0.0,LOW,1,22345.42,0.0,0.0,,,,No risk signals identified.
USR77780,9.333333333333334,LOW,1,12112.0,1.0,1486.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR77786,2.666666666666667,LOW,1,14330.32,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR77803,0.0,LOW,1,12696.0,0.0,0.0,,,,No risk signals identified.
USR77809,0.0,LOW,1,1142.15,0.0,0.0,,,,No risk signals identified.
USR77811,0.0,LOW,1,19528.27,0.0,0.0,,,,No risk signals identified.
USR77815,0.0,LOW,1,20311.1,0.0,0.0,,,,No risk signals identified.
USR77819,2.666666666666667,LOW,1,1882.85,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR77829,0.0,LOW,1,5455.13,0.0,0.0,,,,No risk signals identified.
USR77833,0.0,LOW,1,5786.2,0.0,0.0,,,,No risk signals identified.
USR77840,9.333333333333334,LOW,2,26820.87,0.5,3289.2,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR77852,0.0,LOW,1,18117.71,0.0,0.0,,,,No risk signals identified.
USR77865,13.333333333333334,LOW,1,3188.83,1.0,6623.0,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR77876,0.0,LOW,1,8036.27,0.0,0.0,,,,No risk signals identified.
USR77889,0.0,LOW,2,26656.75,0.0,0.0,,,,No risk signals identified.
USR77894,0.0,LOW,1,14169.38,0.0,0.0,,,,No risk signals identified.
USR77901,0.0,LOW,1,6927.59,0.0,0.0,,,,No risk signals identified.
USR77908,0.0,LOW,1,6062.48,0.0,0.0,,,,No risk signals identified.
USR77924,0.0,LOW,1,7045.21,0.0,0.0,,,,No risk signals identified.
USR77931,0.0,LOW,1,19398.87,0.0,0.0,,,,No risk signals identified.
USR77936,0.0,LOW,1,17812.73,0.0,0.0,,,,No risk signals identified.
USR77953,4.0,LOW,1,17997.48,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR77959,0.0,LOW,1,1315.92,0.0,0.0,,,,No risk signals identified.
USR77969,0.0,LOW,2,37991.619999999995,0.0,0.0,,,,No risk signals identified.
USR77970,0.0,LOW,2,47532.53,0.0,0.0,,,,No risk signals identified.
USR77972,0.0,LOW,1,23338.21,0.0,0.0,,,,No risk signals identified.
USR77973,0.0,LOW,2,34443.94,0.0,0.0,,,,No risk signals identified.
USR77976,0.0,LOW,1,20434.27,0.0,0.0,,,,No risk signals identified.
USR77977,0.0,LOW,1,5598.0,0.0,0.0,,,,No risk signals identified.
USR77984,0.0,LOW,1,1956.2,0.0,0.0,,,,No risk signals identified.
USR77993,0.0,LOW,1,13624.58,0.0,0.0,,,,No risk signals identified.
USR77995,6.666666666666667,LOW,1,14843.09,0.0,0.0,user_failure_rate,kyc_duplicate_entity,,"Elevated risk driven primarily by user failure rate, combined with kyc duplicate entity."
USR78003,16.0,LOW,1,451.0,1.0,2591.32,user_chargeback_rate,user_delayed_dispute_rate,kyc_duplicate_entity,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate and kyc duplicate entity."
USR78008,0.0,LOW,1,20208.62,0.0,0.0,,,,No risk signals identified.
USR78017,0.0,LOW,1,948.78,0.0,0.0,,,,No risk signals identified.
USR78019,13.333333333333334,LOW,1,22582.81,1.0,15005.39,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR78022,4.0,LOW,1,5220.68,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR78024,0.0,LOW,1,19421.44,0.0,0.0,,,,No risk signals identified.
USR78025,0.0,LOW,1,20257.04,0.0,0.0,,,,No risk signals identified.
USR78035,0.0,LOW,1,16693.16,0.0,0.0,,,,No risk signals identified.
USR78045,0.0,LOW,1,8242.12,0.0,0.0,,,,No risk signals identified.
USR78066,0.0,LOW,1,886.84,0.0,0.0,,,,No risk signals identified.
USR78070,0.0,LOW,1,20533.27,0.0,0.0,,,,No risk signals identified.
USR78082,0.0,LOW,1,23404.71,0.0,0.0,,,,No risk signals identified.
USR78087,0.0,LOW,1,1605.01,0.0,0.0,,,,No risk signals identified.
USR78100,9.333333333333334,LOW,1,5094.78,1.0,991.51,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR78103,0.0,LOW,1,23879.83,0.0,0.0,,,,No risk signals identified.
USR78112,0.0,LOW,1,7439.21,0.0,0.0,,,,No risk signals identified.
USR78115,2.666666666666667,LOW,1,16559.18,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR78124,0.0,LOW,1,3691.06,0.0,0.0,,,,No risk signals identified.
USR78126,0.0,LOW,2,48210.06,0.0,0.0,,,,No risk signals identified.
USR78132,2.666666666666667,LOW,1,17082.56,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR78134,0.0,LOW,1,24414.92,0.0,0.0,,,,No risk signals identified.
USR78136,0.0,LOW,1,11563.0,0.0,0.0,,,,No risk signals identified.
USR78144,0.0,LOW,1,17394.05,0.0,0.0,,,,No risk signals identified.
USR78146,0.0,LOW,2,15401.88,0.0,0.0,,,,No risk signals identified.
USR78156,0.0,LOW,1,16310.51,0.0,0.0,,,,No risk signals identified.
USR78157,0.0,LOW,1,8566.12,0.0,0.0,,,,No risk signals identified.
USR78162,0.0,LOW,1,24706.67,0.0,0.0,,,,No risk signals identified.
USR78163,0.0,LOW,1,2710.03,0.0,0.0,,,,No risk signals identified.
USR78168,2.666666666666667,LOW,1,18879.8,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR78172,0.0,LOW,1,8633.64,0.0,0.0,,,,No risk signals identified.
USR78179,0.0,LOW,1,16738.61,0.0,0.0,,,,No risk signals identified.
USR78184,4.0,LOW,1,6636.62,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR78186,0.0,LOW,1,4938.18,0.0,0.0,,,,No risk signals identified.
USR78191,17.333333333333336,LOW,2,36763.76,0.5,9968.68,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR78198,0.0,LOW,1,13964.0,0.0,0.0,,,,No risk signals identified.
USR78214,0.0,LOW,1,3579.83,0.0,0.0,,,,No risk signals identified.
USR78224,0.0,LOW,2,22294.1,0.0,0.0,,,,No risk signals identified.
USR78234,0.0,LOW,1,8575.08,0.0,0.0,,,,No risk signals identified.
USR78235,0.0,LOW,1,11486.34,0.0,0.0,,,,No risk signals identified.
USR78238,9.333333333333334,LOW,1,3218.57,1.0,759.56,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR78241,0.0,LOW,1,17301.37,0.0,0.0,,,,No risk signals identified.
USR78244,0.0,LOW,1,8081.24,0.0,0.0,,,,No risk signals identified.
USR78254,0.0,LOW,1,20262.14,0.0,0.0,,,,No risk signals identified.
USR78256,0.0,LOW,1,14781.0,0.0,0.0,,,,No risk signals identified.
USR78259,0.0,LOW,1,7921.74,0.0,0.0,,,,No risk signals identified.
USR78287,0.0,LOW,1,6887.0,0.0,0.0,,,,No risk signals identified.
USR78291,0.0,LOW,1,11307.82,0.0,0.0,,,,No risk signals identified.
USR78293,0.0,LOW,1,8789.38,0.0,0.0,,,,No risk signals identified.
USR78300,17.333333333333336,LOW,2,2307.9300000000003,0.5,1173.86,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR78310,0.0,LOW,1,16286.48,0.0,0.0,,,,No risk signals identified.
USR78319,0.0,LOW,1,15312.0,0.0,0.0,,,,No risk signals identified.
USR78322,0.0,LOW,1,7149.83,0.0,0.0,,,,No risk signals identified.
USR78329,0.0,LOW,2,27292.300000000003,0.0,0.0,,,,No risk signals identified.
USR78332,0.0,LOW,1,8355.5,0.0,0.0,,,,No risk signals identified.
USR78349,0.0,LOW,1,14635.67,0.0,0.0,,,,No risk signals identified.
USR78359,0.0,LOW,1,1632.0,0.0,0.0,,,,No risk signals identified.
USR78376,0.0,LOW,1,19659.09,0.0,0.0,,,,No risk signals identified.
USR78383,9.333333333333334,LOW,1,12782.23,1.0,2597.6,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR78386,0.0,LOW,1,2680.85,0.0,0.0,,,,No risk signals identified.
USR78390,0.0,LOW,1,5738.99,0.0,0.0,,,,No risk signals identified.
USR78391,0.0,LOW,1,655.72,0.0,0.0,,,,No risk signals identified.
USR78394,0.0,LOW,1,13331.05,0.0,0.0,,,,No risk signals identified.
USR78406,0.0,LOW,1,7473.82,0.0,0.0,,,,No risk signals identified.
USR78409,0.0,LOW,1,23913.63,0.0,0.0,,,,No risk signals identified.
USR78412,0.0,LOW,1,595.59,0.0,0.0,,,,No risk signals identified.
USR78416,0.0,LOW,1,9912.22,0.0,0.0,,,,No risk signals identified.
USR78417,13.333333333333334,LOW,1,4790.42,1.0,967.0,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR78422,0.0,LOW,1,4049.33,0.0,0.0,,,,No risk signals identified.
USR78423,9.333333333333334,LOW,1,12231.32,1.0,18552.59,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR78428,0.0,LOW,1,23102.7,0.0,0.0,,,,No risk signals identified.
USR78430,0.0,LOW,1,23907.73,0.0,0.0,,,,No risk signals identified.
USR78440,0.0,LOW,1,16898.02,0.0,0.0,,,,No risk signals identified.
USR78447,0.0,LOW,2,25339.04,0.0,0.0,,,,No risk signals identified.
USR78448,0.0,LOW,1,3235.49,0.0,0.0,,,,No risk signals identified.
USR78452,0.0,LOW,1,11359.65,0.0,0.0,,,,No risk signals identified.
USR78468,9.333333333333334,LOW,1,21180.46,1.0,6403.5,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR78470,0.0,LOW,1,3468.08,0.0,0.0,,,,No risk signals identified.
USR78477,0.0,LOW,1,15233.28,0.0,0.0,,,,No risk signals identified.
USR78487,0.0,LOW,1,17753.47,0.0,0.0,,,,No risk signals identified.
USR78491,9.333333333333334,LOW,1,8910.61,1.0,740.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR78492,4.0,LOW,1,9935.62,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR78496,0.0,LOW,1,16699.83,0.0,0.0,,,,No risk signals identified.
USR78504,0.0,LOW,1,17850.73,0.0,0.0,,,,No risk signals identified.
USR78508,17.333333333333336,LOW,2,23367.99,0.5,5148.1900000000005,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR78513,0.0,LOW,2,24965.46,0.0,0.0,,,,No risk signals identified.
USR78516,0.0,LOW,1,3198.51,0.0,0.0,,,,No risk signals identified.
USR78519,2.666666666666667,LOW,1,12569.13,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR78521,0.0,LOW,1,295.34,0.0,0.0,,,,No risk signals identified.
USR78523,0.0,LOW,1,10377.02,0.0,0.0,,,,No risk signals identified.
USR78529,9.333333333333334,LOW,2,43999.880000000005,0.5,2573.59,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR78531,0.0,LOW,1,11660.11,0.0,0.0,,,,No risk signals identified.
USR78543,0.0,LOW,1,644.41,0.0,0.0,,,,No risk signals identified.
USR78546,0.0,LOW,1,10946.93,0.0,0.0,,,,No risk signals identified.
USR78547,0.0,LOW,1,7291.11,0.0,0.0,,,,No risk signals identified.
USR78549,0.0,LOW,1,1911.47,0.0,0.0,,,,No risk signals identified.
USR78555,0.0,LOW,1,8933.08,0.0,0.0,,,,No risk signals identified.
USR78556,0.0,LOW,1,-6302.04,0.0,0.0,,,,No risk signals identified.
USR78558,0.0,LOW,1,4381.91,0.0,0.0,,,,No risk signals identified.
USR78560,0.0,LOW,1,9546.71,0.0,0.0,,,,No risk signals identified.
USR78566,0.0,LOW,1,9319.61,0.0,0.0,,,,No risk signals identified.
USR78579,4.0,LOW,1,1906.03,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR78584,0.0,LOW,1,20998.09,0.0,0.0,,,,No risk signals identified.
USR78592,0.0,LOW,1,18122.48,0.0,0.0,,,,No risk signals identified.
USR78594,0.0,LOW,1,9960.24,0.0,0.0,,,,No risk signals identified.
USR78597,0.0,LOW,1,17553.87,0.0,0.0,,,,No risk signals identified.
USR78599,0.0,LOW,1,17963.85,0.0,0.0,,,,No risk signals identified.
USR78601,9.333333333333334,LOW,1,4126.88,1.0,0.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR78612,0.0,LOW,1,16830.57,0.0,0.0,,,,No risk signals identified.
USR78616,13.333333333333334,LOW,1,3205.39,1.0,668.0,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR78623,0.0,LOW,1,22659.8,0.0,0.0,,,,No risk signals identified.
USR78625,0.0,LOW,1,18039.52,0.0,0.0,,,,No risk signals identified.
USR78627,0.0,LOW,1,2443.44,0.0,0.0,,,,No risk signals identified.
USR78629,0.0,LOW,1,24928.76,0.0,0.0,,,,No risk signals identified.
USR78645,0.0,LOW,1,8812.25,0.0,0.0,,,,No risk signals identified.
USR78652,0.0,LOW,1,24956.74,0.0,0.0,,,,No risk signals identified.
USR78654,0.0,LOW,1,12092.84,0.0,0.0,,,,No risk signals identified.
USR78664,0.0,LOW,2,26356.43,0.0,0.0,,,,No risk signals identified.
USR78666,2.666666666666667,LOW,1,13761.89,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR78671,0.0,LOW,1,21410.27,0.0,0.0,,,,No risk signals identified.
USR78673,0.0,LOW,1,16414.0,0.0,0.0,,,,No risk signals identified.
USR78679,0.0,LOW,2,28561.34,0.0,0.0,,,,No risk signals identified.
USR78683,2.666666666666667,LOW,1,3467.89,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR78684,0.0,LOW,1,5842.57,0.0,0.0,,,,No risk signals identified.
USR78692,0.0,LOW,1,4436.0,0.0,0.0,,,,No risk signals identified.
USR78697,4.0,LOW,1,5136.44,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR78705,0.0,LOW,1,212.89,0.0,0.0,,,,No risk signals identified.
USR78706,0.0,LOW,1,3896.95,0.0,0.0,,,,No risk signals identified.
USR78713,0.0,LOW,1,18111.23,0.0,0.0,,,,No risk signals identified.
USR78718,9.333333333333334,LOW,1,17254.0,1.0,0.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR78732,0.0,LOW,1,4370.72,0.0,0.0,,,,No risk signals identified.
USR78736,0.0,LOW,1,15481.14,0.0,0.0,,,,No risk signals identified.
USR78738,13.333333333333334,LOW,2,37025.75,0.5,3491.72,user_chargeback_rate,user_failure_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user failure rate."
USR78743,16.0,LOW,1,19196.0,1.0,-4245.22,user_chargeback_rate,user_delayed_dispute_rate,kyc_duplicate_entity,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate and kyc duplicate entity."
USR78746,0.0,LOW,1,15712.39,0.0,0.0,,,,No risk signals identified.
USR78747,0.0,LOW,1,-2808.2,0.0,0.0,,,,No risk signals identified.
USR78749,6.666666666666667,LOW,1,17658.75,0.0,0.0,user_failure_rate,kyc_duplicate_entity,,"Elevated risk driven primarily by user failure rate, combined with kyc duplicate entity."
USR78750,0.0,LOW,2,35513.54,0.0,0.0,,,,No risk signals identified.
USR78755,2.666666666666667,LOW,1,1574.0,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR78762,9.333333333333334,LOW,1,5042.96,1.0,11415.12,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR78770,0.0,LOW,1,13822.15,0.0,0.0,,,,No risk signals identified.
USR78775,0.0,LOW,1,11308.95,0.0,0.0,,,,No risk signals identified.
USR78780,13.333333333333334,LOW,1,13507.28,1.0,1677.0,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
