txn_id_normalized,chargeback_count,total_disputed_amount,max_severity,first_chargeback_timestamp,latest_chargeback_timestamp
TXN00008141,1,4306.86,M,2026-01-27 00:00:00,2026-01-27 00:00:00
TXN00008143,1,240.64,L,2026-03-25 22:21:00,2026-03-25 22:21:00
TXN00008154,1,1654.89,M,2026-12-04 00:00:00,2026-12-04 00:00:00
TXN00008166,1,813.72,M,,
TXN00008167,1,2598.82,MEDIUM,2026-03-21 11:09:56,2026-03-21 11:09:56
TXN00008175,1,7668.14,LOW,2026-01-03 07:14:00,2026-01-03 07:14:00
TXN00008189,1,577.55,MEDIUM,2026-09-02 09:59:00,2026-09-02 09:59:00
TXN00008205,1,1147.39,P2,2026-12-02 00:00:00,2026-12-02 00:00:00
TXN00008222,1,4360.22,L,2026-02-22 00:00:00,2026-02-22 00:00:00
TXN00008227,1,2758.76,HIGH,2026-10-01 12:14:00,2026-10-01 12:14:00
TXN00008228,1,-443.81,LOW,2026-01-18 00:00:00,2026-01-18 00:00:00
TXN00008235,1,1302.0,P3,2026-03-26 00:00:00,2026-03-26 00:00:00
TXN00008240,1,-962.34,P2,2026-01-08 00:00:00,2026-01-08 00:00:00
TXN00008261,1,4227.03,HIGH,2026-03-03 15:25:42,2026-03-03 15:25:42
TXN00008274,1,1114.45,HIGH,2026-02-28 00:00:00,2026-02-28 00:00:00
TXN00008276,2,6279.24,"CRITICAL,P2",2026-03-12 00:00:00,2026-03-23 00:00:00
TXN00008299,1,1586.53,MEDIUM,2026-01-07 00:00:00,2026-01-07 00:00:00
TXN00008304,1,6321.44,MEDIUM,2026-03-19 00:00:00,2026-03-19 00:00:00
TXN00008319,1,0.0,P4,2026-03-11 00:00:00,2026-03-11 00:00:00
TXN00008321,2,1235.1,"H,LOW",2026-01-04 00:00:00,2026-02-25 00:00:00
TXN00008323,1,36675.43,P3,2026-03-29 08:50:42,2026-03-29 08:50:42
TXN00008330,1,1847.49,P3,2026-10-03 00:00:00,2026-10-03 00:00:00
TXN00008348,1,7413.72,P1,2026-01-25 00:00:00,2026-01-25 00:00:00
TXN00008353,1,1208.71,MEDIUM,2026-03-06 18:57:42,2026-03-06 18:57:42
TXN00008356,1,0.0,MEDIUM,2026-02-21 00:00:00,2026-02-21 00:00:00
TXN00008361,1,5163.82,P4,2026-02-23 00:00:00,2026-02-23 00:00:00
TXN00008362,1,716.05,P4,2026-05-07 11:49:41,2026-05-07 11:49:41
TXN00008366,1,1671.34,HIGH,2026-03-04 00:00:00,2026-03-04 00:00:00
TXN00008369,1,690.97,P3,2026-03-10 00:00:00,2026-03-10 00:00:00
TXN00008375,1,372.08,LOW,,
TXN00008377,1,1274.95,MEDIUM,,
TXN00008385,1,1944.27,LOW,2026-06-04 00:00:00,2026-06-04 00:00:00
TXN00008400,1,1939.11,LOW,2026-02-11 00:00:00,2026-02-11 00:00:00
TXN00008403,1,1117.0,MEDIUM,2026-01-17 11:54:07,2026-01-17 11:54:07
TXN00008404,1,6003.55,LOW,2026-02-06 00:00:00,2026-02-06 00:00:00
TXN00008405,2,118.39999999999986,"M,P2",2026-02-17 00:00:00,2026-02-20 00:00:00
TXN00008407,1,2017.17,MEDIUM,2026-03-29 00:00:00,2026-03-29 00:00:00
TXN00008410,1,896.23,MEDIUM,2026-01-30 00:00:00,2026-01-30 00:00:00
TXN00008414,1,-1523.73,H,2026-01-03 13:21:00,2026-01-03 13:21:00
TXN00008421,1,964.56,P4,2026-01-11 00:00:00,2026-01-11 00:00:00
TXN00008429,1,1512.54,MEDIUM,2026-01-15 00:00:00,2026-01-15 00:00:00
TXN00008431,1,1831.96,P3,2026-02-07 23:51:35,2026-02-07 23:51:35
TXN00008435,2,2882.4500000000003,MEDIUM,2026-02-06 00:00:00,2026-06-02 00:00:00
TXN00008446,1,-2807.75,CRITICAL,2026-08-03 12:51:00,2026-08-03 12:51:00
TXN00008449,1,653.0,P3,2026-03-26 00:00:00,2026-03-26 00:00:00
TXN00008454,1,268.0,MEDIUM,2026-02-27 00:00:00,2026-02-27 00:00:00
TXN00008459,1,3145.24,M,2026-01-12 00:00:00,2026-01-12 00:00:00
TXN00008462,1,-884.33,LOW,2026-03-06 00:00:00,2026-03-06 00:00:00
TXN00008466,1,494.63,M,2026-01-23 00:00:00,2026-01-23 00:00:00
TXN00008467,1,-1016.94,MEDIUM,2026-03-14 10:21:00,2026-03-14 10:21:00
TXN00008469,1,-604.81,MEDIUM,2026-01-11 00:00:00,2026-01-11 00:00:00
TXN00008475,1,877.69,M,2026-04-17 00:00:00,2026-04-17 00:00:00
TXN00008478,1,2598.96,CRIT,2026-03-08 22:39:44,2026-03-08 22:39:44
TXN00008496,1,-2662.81,L,2026-03-14 00:00:00,2026-03-14 00:00:00
TXN00008497,1,316.81,LOW,2026-02-20 00:00:00,2026-02-20 00:00:00
TXN00008498,1,2342.66,P4,2026-02-16 00:00:00,2026-02-16 00:00:00
TXN00008504,2,892.19,"P3,P4",2026-01-15 03:05:53,2026-02-16 13:32:23
TXN00008525,1,1760.95,HIGH,2026-05-03 00:00:00,2026-05-03 00:00:00
TXN00008529,1,3107.14,HIGH,2026-01-23 15:41:54,2026-01-23 15:41:54
TXN00008534,1,652.86,HIGH,2026-08-03 00:00:00,2026-08-03 00:00:00
TXN00008538,1,2850.0,MEDIUM,2026-02-10 14:50:39,2026-02-10 14:50:39
TXN00008542,1,0.0,M,2026-01-14 00:00:00,2026-01-14 00:00:00
TXN00008546,1,936.49,L,2026-08-02 00:00:00,2026-08-02 00:00:00
TXN00008557,1,752.0,H,2026-03-20 00:00:00,2026-03-20 00:00:00
TXN00008558,1,1053.3,P2,2026-02-01 06:28:44,2026-02-01 06:28:44
TXN00008559,1,876.37,M,2026-03-22 00:00:00,2026-03-22 00:00:00
TXN00008564,1,7520.47,MEDIUM,2026-03-20 12:52:19,2026-03-20 12:52:19
TXN00008566,1,2673.74,LOW,2026-03-15 06:08:29,2026-03-15 06:08:29
TXN00008578,1,3771.28,MEDIUM,2026-02-13 00:00:00,2026-02-13 00:00:00
TXN00008581,1,-562.07,MEDIUM,2026-02-28 07:16:11,2026-02-28 07:16:11
TXN00008590,1,2830.0,M,2026-02-06 00:00:00,2026-02-06 00:00:00
TXN00008599,1,1339.16,P4,2026-01-07 00:00:00,2026-01-07 00:00:00
TXN00008604,1,-1527.8,HIGH,2026-02-24 00:00:00,2026-02-24 00:00:00
TXN00008617,1,4101.67,CRIT,2026-04-03 00:00:00,2026-04-03 00:00:00
TXN00008638,1,1056.33,LOW,2026-04-06 00:00:00,2026-04-06 00:00:00
TXN00008645,2,1942.2199999999998,"HIGH,M",2026-01-19 00:00:00,2026-03-29 00:00:00
TXN00008650,1,1166.57,P3,2026-02-19 00:00:00,2026-02-19 00:00:00
TXN00008651,1,0.0,MEDIUM,2026-01-18 20:01:00,2026-01-18 20:01:00
TXN00008654,1,3655.6,P2,2026-01-23 00:00:00,2026-01-23 00:00:00
TXN00008657,1,4252.24,P4,2026-03-03 03:32:50,2026-03-03 03:32:50
TXN00008670,1,992.85,LOW,,
TXN00008679,1,1294.7,P3,2026-03-23 21:04:05,2026-03-23 21:04:05
TXN00008682,1,5944.75,LOW,2026-01-20 22:35:28,2026-01-20 22:35:28
TXN00008686,1,-969.45,LOW,2026-02-08 00:00:00,2026-02-08 00:00:00
TXN00008727,2,3479.0899999999997,"L,LOW",2026-03-17 22:35:31,2026-03-23 23:20:50
TXN00008732,1,3491.72,HIGH,2026-04-01 00:00:00,2026-04-01 00:00:00
TXN00008758,1,11352.0,M,2026-03-20 15:15:38,2026-03-20 15:15:38
TXN00008775,1,8304.41,P4,2026-03-31 00:00:00,2026-03-31 00:00:00
TXN00008788,1,8276.16,M,2026-03-15 00:00:00,2026-03-15 00:00:00
TXN00008795,1,1052.0,MEDIUM,,
TXN00008797,1,980.58,MEDIUM,2026-03-31 00:00:00,2026-03-31 00:00:00
TXN00008813,1,-825.92,LOW,,
TXN00008821,1,2136.49,LOW,2026-03-24 00:00:00,2026-03-24 00:00:00
TXN00008826,1,1347.43,LOW,2026-01-24 00:00:00,2026-01-24 00:00:00
TXN00008829,1,19778.02,P1,2026-03-29 00:00:00,2026-03-29 00:00:00
TXN00008840,1,1257.85,H,2026-01-18 00:00:00,2026-01-18 00:00:00
TXN00008851,1,1383.51,MEDIUM,2026-04-27 12:50:00,2026-04-27 12:50:00
TXN00008853,1,6353.75,P3,2026-02-17 13:35:00,2026-02-17 13:35:00
TXN00008854,1,2299.14,MEDIUM,2026-03-18 00:00:00,2026-03-18 00:00:00
TXN00008857,1,5937.26,P4,2026-03-22 09:53:18,2026-03-22 09:53:18
TXN00008870,1,4628.47,MEDIUM,2026-01-23 00:00:00,2026-01-23 00:00:00
TXN00008893,1,2546.9,P4,,
TXN00008903,1,601.89,CRITICAL,2026-02-24 00:00:00,2026-02-24 00:00:00
TXN00008905,1,1362.36,CRITICAL,,
TXN00008909,1,660.0,LOW,2026-01-14 00:00:00,2026-01-14 00:00:00
TXN00008925,1,-3175.71,LOW,2026-03-01 04:36:00,2026-03-01 04:36:00
TXN00008946,1,815.57,M,2026-01-09 07:57:53,2026-01-09 07:57:53
TXN00008947,1,4079.0,LOW,2026-01-08 00:00:00,2026-01-08 00:00:00
TXN00008964,1,1646.02,H,2026-01-22 00:00:00,2026-01-22 00:00:00
TXN00008970,2,4972.63,LOW,2026-04-01 12:45:30,2026-04-01 12:45:30
TXN00009008,1,743.0,L,2026-03-25 00:00:00,2026-03-25 00:00:00
TXN00009019,1,2738.39,P3,2026-01-11 02:56:13,2026-01-11 02:56:13
TXN00009035,1,1224.57,LOW,2026-02-21 09:44:28,2026-02-21 09:44:28
TXN00009040,1,-1600.6,H,2026-01-16 00:00:00,2026-01-16 00:00:00
TXN00009041,1,865.19,P4,2026-02-10 00:00:00,2026-02-10 00:00:00
TXN00009054,1,14177.27,MEDIUM,2026-01-18 00:00:00,2026-01-18 00:00:00
TXN00009063,1,91.6,LOW,2026-01-15 00:00:00,2026-01-15 00:00:00
TXN00009064,1,1568.17,CRITICAL,2026-02-12 00:00:00,2026-02-12 00:00:00
TXN00009068,1,1500.0,P2,2026-03-20 00:00:00,2026-03-20 00:00:00
TXN00009074,1,611.73,P3,2026-05-01 00:00:00,2026-05-01 00:00:00
TXN00009076,1,1552.98,P2,2026-03-31 11:44:40,2026-03-31 11:44:40
TXN00009087,1,7838.0,M,2026-02-18 00:18:00,2026-02-18 00:18:00
TXN00009091,1,358.42,P3,2026-03-02 00:00:00,2026-03-02 00:00:00
TXN00009096,1,-6781.52,MEDIUM,2026-02-28 00:00:00,2026-02-28 00:00:00
TXN00009098,1,4947.89,LOW,2026-01-01 00:23:00,2026-01-01 00:23:00
TXN00009105,1,0.0,LOW,2026-12-03 03:37:00,2026-12-03 03:37:00
TXN00009106,1,1104.0,P3,2026-03-09 07:38:31,2026-03-09 07:38:31
TXN00009115,1,1575.8,LOW,2026-02-14 00:08:00,2026-02-14 00:08:00
TXN00009124,1,253.0,M,2026-03-08 00:00:00,2026-03-08 00:00:00
TXN00009133,1,1528.27,P3,2026-03-22 00:00:00,2026-03-22 00:00:00
TXN00009139,1,1518.49,CRITICAL,2026-03-08 00:00:00,2026-03-08 00:00:00
TXN00009145,1,1922.11,P4,2026-01-14 00:00:00,2026-01-14 00:00:00
TXN00009149,1,-2970.62,CRITICAL,2026-02-04 00:00:00,2026-02-04 00:00:00
TXN00009156,1,1074.12,LOW,2026-02-22 12:44:40,2026-02-22 12:44:40
TXN00009167,2,526.17,"LOW,MEDIUM",2026-01-12 00:00:00,2026-02-24 14:21:00
TXN00009172,1,880.82,P3,2026-02-15 00:00:00,2026-02-15 00:00:00
TXN00009174,1,3544.0,L,2026-04-28 00:00:00,2026-04-28 00:00:00
TXN00009180,1,0.0,HIGH,,
TXN00009182,1,-4153.73,MEDIUM,2026-03-29 12:42:00,2026-03-29 12:42:00
TXN00009187,1,3008.39,L,2026-01-19 00:00:00,2026-01-19 00:00:00
TXN00009188,1,542.9,M,2026-03-21 00:00:00,2026-03-21 00:00:00
TXN00009196,1,0.0,MEDIUM,2026-01-22 00:00:00,2026-01-22 00:00:00
TXN00009206,1,1313.0,P2,2026-11-01 07:25:00,2026-11-01 07:25:00
TXN00009207,1,4915.0,HIGH,2026-02-06 00:00:00,2026-02-06 00:00:00
TXN00009220,1,914.0,M,2026-02-27 00:00:00,2026-02-27 00:00:00
TXN00009226,1,4466.49,MEDIUM,2026-01-22 15:05:21,2026-01-22 15:05:21
TXN00009229,1,1300.37,HIGH,2026-03-14 00:00:00,2026-03-14 00:00:00
TXN00009231,1,669.96,LOW,,
TXN00009246,1,1644.04,LOW,2026-04-12 00:00:00,2026-04-12 00:00:00
TXN00009248,1,-728.36,CRITICAL,2026-01-17 03:47:00,2026-01-17 03:47:00
TXN00009260,1,5136.75,LOW,2026-01-21 00:00:00,2026-01-21 00:00:00
TXN00009269,1,385.53,MEDIUM,2026-01-29 17:24:45,2026-01-29 17:24:45
TXN00009287,1,1407.0,MEDIUM,2026-01-13 00:00:00,2026-01-13 00:00:00
TXN00009292,1,2299.02,P4,2026-01-21 00:00:00,2026-01-21 00:00:00
TXN00009313,1,1561.28,P4,2026-10-02 00:00:00,2026-10-02 00:00:00
TXN00009314,1,766.0,LOW,2026-01-24 00:00:00,2026-01-24 00:00:00
TXN00009329,1,648.33,CRIT,2026-02-02 00:00:00,2026-02-02 00:00:00
TXN00009340,1,1180.9,CRIT,2026-02-23 00:00:00,2026-02-23 00:00:00
TXN00009347,1,1704.94,LOW,2026-12-03 20:47:00,2026-12-03 20:47:00
TXN00009348,2,6469.360000000001,"H,LOW",2026-02-28 03:03:00,2026-05-01 00:00:00
TXN00009350,1,478.75,P3,,
TXN00009351,1,1026.98,MEDIUM,2026-03-06 14:47:30,2026-03-06 14:47:30
TXN00009355,1,2786.42,P3,2026-01-17 07:44:00,2026-01-17 07:44:00
TXN00009368,1,2931.23,LOW,2026-03-03 00:00:00,2026-03-03 00:00:00
TXN00009369,1,2070.15,P4,2026-02-19 00:00:00,2026-02-19 00:00:00
TXN00009371,1,0.0,CRIT,2026-01-03 00:00:00,2026-01-03 00:00:00
TXN00009374,2,50.0,"LOW,MEDIUM",2026-01-06 09:58:50,2026-04-02 15:34:53
TXN00009379,1,578.72,P2,2026-03-23 00:00:00,2026-03-23 00:00:00
TXN00009406,1,2488.0,P3,2026-01-13 16:20:00,2026-01-13 16:20:00
TXN00009416,1,4883.77,LOW,2026-09-03 13:28:00,2026-09-03 13:28:00
TXN00009419,1,16164.46,LOW,2026-04-21 00:00:00,2026-04-21 00:00:00
TXN00009429,1,1275.75,P4,2026-03-13 17:06:24,2026-03-13 17:06:24
TXN00009432,2,-7439.66,"HIGH,MEDIUM",2026-07-03 12:06:00,2026-07-03 12:06:00
TXN00009444,1,855.85,P3,,
TXN00009451,1,3711.97,MEDIUM,2026-06-03 01:22:00,2026-06-03 01:22:00
TXN00009456,1,3537.13,MEDIUM,,
TXN00009464,1,2154.73,HIGH,,
TXN00009466,1,11523.08,CRIT,2026-04-01 00:20:18,2026-04-01 00:20:18
TXN00009493,1,270.77,MEDIUM,2026-03-13 11:10:29,2026-03-13 11:10:29
TXN00009510,1,4843.85,L,2026-02-10 02:13:08,2026-02-10 02:13:08
TXN00009538,1,1124.0,M,2026-03-28 00:00:00,2026-03-28 00:00:00
TXN00009546,1,562.28,MEDIUM,2026-03-14 00:00:00,2026-03-14 00:00:00
TXN00009578,1,5287.35,M,2026-02-04 17:25:23,2026-02-04 17:25:23
TXN00009596,1,5224.53,MEDIUM,2026-01-24 00:00:00,2026-01-24 00:00:00
TXN00009609,1,2225.74,P2,2026-02-01 00:00:00,2026-02-01 00:00:00
TXN00009614,1,927.07,H,2026-02-12 00:00:00,2026-02-12 00:00:00
TXN00009622,1,0.0,P1,,
TXN00009627,1,10535.8,L,2026-02-07 00:00:00,2026-02-07 00:00:00
TXN00009635,1,1538.91,LOW,2026-02-13 00:00:00,2026-02-13 00:00:00
TXN00009645,1,3937.19,MEDIUM,2026-02-02 00:00:00,2026-02-02 00:00:00
TXN00009647,2,878.05,"H,MEDIUM",2026-02-22 00:00:00,2026-04-01 00:00:00
TXN00009672,1,478.93,L,,
TXN00009676,1,0.0,L,2026-02-03 00:00:00,2026-02-03 00:00:00
TXN00009699,1,3917.9,H,2026-02-06 00:00:00,2026-02-06 00:00:00
TXN00009704,1,2595.11,LOW,2026-01-26 03:33:00,2026-01-26 03:33:00
TXN00009708,1,3007.22,HIGH,2026-01-24 11:33:49,2026-01-24 11:33:49
TXN00009712,1,803.59,M,2026-01-29 00:00:00,2026-01-29 00:00:00
TXN00009714,1,807.62,P4,2026-03-03 00:00:00,2026-03-03 00:00:00
TXN00009715,2,2683.75,"CRIT,L",2026-01-23 00:00:00,2026-02-13 03:25:21
TXN00009735,1,1222.97,HIGH,2026-02-07 00:00:00,2026-02-07 00:00:00
TXN00009741,1,548.0,LOW,2026-06-02 00:00:00,2026-06-02 00:00:00
TXN00009749,1,193.15,LOW,2026-01-23 00:00:00,2026-01-23 00:00:00
TXN00009757,1,0.0,L,2026-02-17 09:48:37,2026-02-17 09:48:37
TXN00009768,2,7417.98,"CRITICAL,MEDIUM",2026-03-16 00:00:00,2026-03-30 17:28:30
TXN00009782,2,7066.299999999999,"MEDIUM,P2",2026-03-22 00:00:00,2026-06-04 19:49:00
TXN00009783,1,2123.46,P3,2026-01-30 00:00:00,2026-01-30 00:00:00
TXN00009790,2,2111.05,"CRITICAL,MEDIUM",2026-02-25 23:38:39,2026-04-01 00:00:00
TXN00009791,1,807.97,LOW,2026-01-14 00:00:00,2026-01-14 00:00:00
TXN00009795,2,6352.67,"P3,P4",2026-03-21 00:00:00,2026-03-27 09:12:31
TXN00009804,1,767.56,MEDIUM,2026-01-24 00:00:00,2026-01-24 00:00:00
TXN00009806,1,3825.17,LOW,2026-01-23 00:00:00,2026-01-23 00:00:00
TXN00009812,1,2069.51,LOW,2026-03-15 00:00:00,2026-03-15 00:00:00
TXN00009814,1,1195.47,M,2026-02-01 00:00:00,2026-02-01 00:00:00
TXN00009818,1,2614.31,P3,2026-01-17 00:00:00,2026-01-17 00:00:00
TXN00009823,1,17825.75,L,2026-01-31 00:00:00,2026-01-31 00:00:00
TXN00009825,2,-3366.2200000000003,"P1,P4",2026-03-29 06:03:00,2026-06-03 14:42:00
TXN00009831,1,2727.04,MEDIUM,2026-09-01 00:00:00,2026-09-01 00:00:00
TXN00009850,1,1130.39,LOW,2026-02-04 07:19:27,2026-02-04 07:19:27
TXN00009857,1,519.97,M,2026-03-05 00:00:00,2026-03-05 00:00:00
TXN00009861,1,883.5,H,2026-08-02 00:00:00,2026-08-02 00:00:00
TXN00009866,1,6769.33,MEDIUM,2026-02-23 00:00:00,2026-02-23 00:00:00
TXN00009867,1,9736.35,H,2026-04-09 00:00:00,2026-04-09 00:00:00
TXN00009870,1,12334.0,P3,2026-02-17 00:00:00,2026-02-17 00:00:00
TXN00009880,1,731.59,CRITICAL,2026-01-28 00:00:00,2026-01-28 00:00:00
TXN00009897,1,1827.19,HIGH,2026-01-12 00:00:00,2026-01-12 00:00:00
TXN00009905,1,2251.54,P3,2026-02-13 16:36:40,2026-02-13 16:36:40
TXN00009920,1,1507.51,LOW,2026-03-07 00:00:00,2026-03-07 00:00:00
TXN00009923,1,2940.0,MEDIUM,2025-12-30 12:15:20,2025-12-30 12:15:20
TXN00009947,3,917.78,"CRIT,HIGH,P1",2026-02-04 04:39:04,2026-04-01 00:00:00
TXN00009955,1,2132.38,MEDIUM,2026-03-11 00:00:00,2026-03-11 00:00:00
TXN00009961,1,983.39,P4,2026-03-16 00:00:00,2026-03-16 00:00:00
TXN00009966,1,606.33,CRIT,2026-02-23 00:00:00,2026-02-23 00:00:00
TXN00009971,1,4849.0,LOW,2026-03-03 00:00:00,2026-03-03 00:00:00
TXN00009979,2,2678.0099999999998,MEDIUM,2026-02-04 00:00:00,2026-02-17 00:00:00
TXN00009981,1,1850.41,H,2026-12-03 00:00:00,2026-12-03 00:00:00
TXN00009985,1,4262.78,P4,2026-03-19 00:00:00,2026-03-19 00:00:00
TXN00009994,1,477.68,MEDIUM,2026-01-22 00:00:00,2026-01-22 00:00:00
TXN00009997,1,0.0,P3,2026-04-03 00:00:00,2026-04-03 00:00:00
TXN00010007,1,2021.11,L,2026-03-15 00:00:00,2026-03-15 00:00:00
TXN00010013,1,314.65,HIGH,2026-03-24 00:00:00,2026-03-24 00:00:00
TXN00010018,1,0.0,L,2026-01-11 00:00:00,2026-01-11 00:00:00
TXN00010034,1,305.0,CRITICAL,2026-01-08 09:22:06,2026-01-08 09:22:06
TXN00010035,1,7882.54,M,2026-03-16 00:00:00,2026-03-16 00:00:00
TXN00010046,1,6572.39,P3,2026-01-22 00:00:00,2026-01-22 00:00:00
TXN00010055,1,3918.28,M,2026-01-28 00:51:01,2026-01-28 00:51:01
TXN00010063,2,-1383.7800000000002,P3,2026-02-19 00:00:00,2026-05-03 00:00:00
TXN00010065,1,4146.46,L,2026-03-17 18:07:42,2026-03-17 18:07:42
TXN00010068,1,2128.78,LOW,2026-03-14 00:00:00,2026-03-14 00:00:00
TXN00010080,1,824.94,P3,2026-03-14 08:24:12,2026-03-14 08:24:12
TXN00010089,1,0.0,LOW,2026-03-13 10:52:00,2026-03-13 10:52:00
TXN00010092,1,1533.39,P4,2026-03-18 00:00:00,2026-03-18 00:00:00
TXN00010095,1,1820.01,LOW,,
TXN00010097,1,12885.17,L,2026-02-22 00:00:00,2026-02-22 00:00:00
TXN00010104,1,1912.26,HIGH,2026-03-06 00:00:00,2026-03-06 00:00:00
TXN00010126,1,1107.77,LOW,2026-11-02 02:05:00,2026-11-02 02:05:00
TXN00010146,1,2637.93,MEDIUM,,
TXN00010149,1,0.0,CRIT,2026-03-30 00:00:00,2026-03-30 00:00:00
TXN00010167,1,-3121.8,MEDIUM,2026-03-10 09:30:28,2026-03-10 09:30:28
TXN00010170,1,0.0,MEDIUM,2026-01-18 00:00:00,2026-01-18 00:00:00
TXN00010177,1,690.45,HIGH,2026-02-23 16:33:27,2026-02-23 16:33:27
TXN00010182,1,1252.47,LOW,2026-02-04 00:00:00,2026-02-04 00:00:00
TXN00010193,1,-1194.2,MEDIUM,2026-03-16 00:00:00,2026-03-16 00:00:00
TXN00010196,1,852.0,P2,2026-02-18 02:42:14,2026-02-18 02:42:14
TXN00010199,1,3450.0,HIGH,2026-01-27 00:00:00,2026-01-27 00:00:00
TXN00010202,1,1328.22,P4,2026-01-25 00:00:00,2026-01-25 00:00:00
TXN00010208,1,687.82,LOW,2026-02-25 00:00:00,2026-02-25 00:00:00
TXN00010215,1,6899.7,P3,2026-02-01 23:51:18,2026-02-01 23:51:18
TXN00010218,2,2014.18,"M,MEDIUM",2026-01-30 06:18:41,2026-02-14 00:00:00
TXN00010219,1,9344.29,H,2026-06-03 00:00:00,2026-06-03 00:00:00
TXN00010220,1,4146.24,P4,2026-03-04 13:37:27,2026-03-04 13:37:27
TXN00010227,1,258.0,HIGH,2026-02-24 00:00:00,2026-02-24 00:00:00
TXN00010231,1,0.0,MEDIUM,2026-01-30 00:00:00,2026-01-30 00:00:00
TXN00010238,1,581.0,P3,2026-02-28 00:00:00,2026-02-28 00:00:00
TXN00010243,1,1043.0,L,2026-03-29 22:29:48,2026-03-29 22:29:48
TXN00010250,1,0.0,LOW,2026-01-30 00:00:00,2026-01-30 00:00:00
TXN00010278,1,-1779.15,HIGH,2026-03-16 05:57:07,2026-03-16 05:57:07
TXN00010287,1,852.14,P1,2026-03-03 00:00:00,2026-03-03 00:00:00
TXN00010292,1,982.39,M,,
TXN00010298,1,534.44,P1,2026-08-01 00:00:00,2026-08-01 00:00:00
TXN00010316,1,1419.0,P2,2026-03-18 00:00:00,2026-03-18 00:00:00
TXN00010337,1,2203.0,L,2026-01-13 08:17:17,2026-01-13 08:17:17
TXN00010340,1,8382.0,M,2026-12-01 00:00:00,2026-12-01 00:00:00
TXN00010355,1,-1284.43,P2,2026-03-03 00:00:00,2026-03-03 00:00:00
TXN00010356,1,2359.0,H,2026-02-26 00:00:00,2026-02-26 00:00:00
TXN00010362,1,721.17,P3,2026-02-04 00:00:00,2026-02-04 00:00:00
TXN00010372,1,307.0,CRITICAL,2026-03-23 00:00:00,2026-03-23 00:00:00
TXN00010376,1,3789.0,MEDIUM,2026-02-21 00:00:00,2026-02-21 00:00:00
TXN00010383,1,4163.19,LOW,2026-02-22 12:37:00,2026-02-22 12:37:00
TXN00010384,1,2047.46,M,2026-01-10 00:00:00,2026-01-10 00:00:00
TXN00010389,1,-6649.93,LOW,2026-01-31 00:00:00,2026-01-31 00:00:00
TXN00010395,1,4273.42,HIGH,2026-03-31 00:00:00,2026-03-31 00:00:00
TXN00010422,1,2144.03,MEDIUM,2026-03-16 00:00:00,2026-03-16 00:00:00
TXN00010423,1,1285.39,LOW,2026-02-25 04:33:00,2026-02-25 04:33:00
TXN00010428,1,2580.03,HIGH,2026-03-17 00:00:00,2026-03-17 00:00:00
TXN00010429,1,4066.0,LOW,2026-05-03 00:00:00,2026-05-03 00:00:00
TXN00010436,1,509.15,P3,2026-03-21 13:56:00,2026-03-21 13:56:00
TXN00010448,1,-387.13,HIGH,2026-03-28 00:00:00,2026-03-28 00:00:00
TXN00010449,1,1852.3,L,2026-01-27 02:13:16,2026-01-27 02:13:16
TXN00010450,1,1024.0,P3,2026-01-20 19:36:47,2026-01-20 19:36:47
TXN00010454,2,3025.25,"L,LOW",2026-03-18 13:17:09,2026-03-30 22:30:00
TXN00010457,1,2161.39,P1,2026-06-03 00:00:00,2026-06-03 00:00:00
TXN00010461,1,300.44,LOW,,
TXN00010462,1,4246.38,LOW,2026-01-17 00:35:00,2026-01-17 00:35:00
TXN00010463,1,0.0,MEDIUM,2026-01-23 03:12:56,2026-01-23 03:12:56
TXN00010478,2,3506.74,"MEDIUM,P4",2026-01-29 00:00:00,2026-03-13 00:00:00
TXN00010479,1,3691.3,P3,2026-01-18 02:57:54,2026-01-18 02:57:54
TXN00010497,1,1549.8,MEDIUM,2026-02-15 00:00:00,2026-02-15 00:00:00
TXN00010499,1,4579.0,P4,2026-03-16 20:19:36,2026-03-16 20:19:36
TXN00010509,2,3420.75,"HIGH,M",2026-02-18 00:00:00,2026-02-28 00:00:00
TXN00010511,1,12071.05,P4,2026-02-22 10:35:24,2026-02-22 10:35:24
TXN00010512,2,3320.47,"LOW,M",2026-01-22 04:57:56,2026-01-24 00:00:00
TXN00010523,1,907.87,P2,2026-02-25 00:00:00,2026-02-25 00:00:00
TXN00010530,1,7652.76,P2,2026-03-24 20:14:15,2026-03-24 20:14:15
TXN00010549,1,6630.73,P2,2026-01-31 00:00:00,2026-01-31 00:00:00
TXN00010561,1,865.55,P4,2026-06-02 00:00:00,2026-06-02 00:00:00
TXN00010566,1,3265.07,M,2026-02-24 00:00:00,2026-02-24 00:00:00
TXN00010572,1,1964.0,P2,2026-01-07 00:00:00,2026-01-07 00:00:00
TXN00010601,1,1363.12,P3,2026-03-26 10:22:00,2026-03-26 10:22:00
TXN00010606,1,13028.67,P2,,
TXN00010607,1,397.65,HIGH,2026-03-17 00:00:00,2026-03-17 00:00:00
TXN00010611,1,1248.48,HIGH,2026-01-06 00:00:00,2026-01-06 00:00:00
TXN00010627,1,0.0,L,2026-02-18 00:00:00,2026-02-18 00:00:00
TXN00010641,1,9500.5,CRITICAL,2026-04-02 15:15:00,2026-04-02 15:15:00
TXN00010646,2,7206.85,"CRIT,LOW",2026-01-29 00:00:00,2026-02-11 00:00:00
TXN00010651,1,0.0,HIGH,2026-03-02 00:00:00,2026-03-02 00:00:00
