txn_id,transaction_date,amount_abs,transaction_time_risk_score,transaction_time_risk_level,retrospective_risk_score,retrospective_risk_level,explanation,top_risk_signal_1,top_risk_signal_2,top_risk_signal_3
TXN00019976,2026-03-12,21715.71,0.0,LOW,24.80479170258975,LOW,No risk signals identified.,,,
TXN00000004,2026-03-13,14970.48,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000009,2026-03-13,15031.86,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000012,2026-03-13,24248.05,0.0,LOW,4.761904761904762,LOW,No risk signals identified.,,,
TXN00000253,2026-03-13,21279.91,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000414,2026-03-13,14340.21,15.0,LOW,11.463867783601858,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00000546,2026-03-13,8960.49,0.0,LOW,11.255990983429134,LOW,No risk signals identified.,,,
TXN00000602,2026-03-13,6971.97,0.0,LOW,23.210368244688848,LOW,No risk signals identified.,,,
TXN00000610,2026-03-13,17263.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000688,2026-03-13,7006.68,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000749,2026-03-13,22662.74,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000907,2026-03-13,20437.91,0.0,LOW,11.962599391186465,LOW,No risk signals identified.,,,
TXN00001062,2026-03-13,24602.0,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00001168,2026-03-13,12691.62,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001255,2026-03-13,17142.28,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001335,2026-03-13,24370.08,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00001722,2026-03-13,3043.41,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002027,2026-03-13,18273.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002107,2026-03-13,21430.91,0.0,LOW,10.881097613494974,LOW,No risk signals identified.,,,
TXN00002327,2026-03-13,20531.75,0.0,LOW,26.358431702105246,LOW,No risk signals identified.,,,
TXN00002419,2026-03-13,783.59,0.0,LOW,21.6195632056265,LOW,No risk signals identified.,,,
TXN00002450,2026-03-13,8568.0,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00002658,2026-03-13,21260.2,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002664,2026-03-13,16948.55,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002824,2026-03-13,5559.68,0.0,LOW,11.11111111111111,LOW,No risk signals identified.,,,
TXN00003026,2026-03-13,9354.29,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00003160,2026-03-13,7316.65,0.0,LOW,26.34252733363569,LOW,No risk signals identified.,,,
TXN00003236,2026-03-13,5862.74,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00003325,2026-03-13,19551.18,0.0,LOW,18.55564253452418,LOW,No risk signals identified.,,,
TXN00003370,2026-03-13,17369.08,0.0,LOW,8.190635360333037,LOW,No risk signals identified.,,,
TXN00003424,2026-03-13,983.06,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00003669,2026-03-13,634.04,25.0,LOW,23.244841550879087,LOW,Elevated risk driven primarily by kyc rejected unverified.,kyc_rejected_unverified,,
TXN00003686,2026-03-13,14148.88,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00003709,2026-03-13,7047.58,15.0,LOW,21.307259574034834,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00003795,2026-03-13,820.76,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00003841,2026-03-13,13293.99,25.0,LOW,4.0,LOW,Elevated risk driven primarily by kyc rejected unverified.,kyc_rejected_unverified,,
TXN00003870,2026-03-13,1762.0,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00003874,2026-03-13,20684.28,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00004046,2026-03-13,10692.89,0.0,LOW,18.672558087008746,LOW,No risk signals identified.,,,
TXN00004101,2026-03-13,15788.07,0.0,LOW,8.393737192968906,LOW,No risk signals identified.,,,
TXN00004209,2026-03-13,2160.0,0.0,LOW,5.333333333333334,LOW,No risk signals identified.,,,
TXN00004370,2026-03-13,4619.63,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00004391,2026-03-13,4640.07,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00004548,2026-03-13,16238.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00004570,2026-03-13,21479.2,0.0,LOW,12.605129544784715,LOW,No risk signals identified.,,,
TXN00004660,2026-03-13,18012.4,0.0,LOW,7.777777777777778,LOW,No risk signals identified.,,,
TXN00004948,2026-03-13,18543.27,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00004972,2026-03-13,22449.9,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005009,2026-03-13,4553.62,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005030,2026-03-13,3041.36,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00005075,2026-03-13,24311.81,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005085,2026-03-13,4882.01,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005109,2026-03-13,19167.23,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00005160,2026-03-13,5652.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005365,2026-03-13,12884.02,0.0,LOW,7.777777777777778,LOW,No risk signals identified.,,,
TXN00005382,2026-03-13,12617.53,0.0,LOW,6.666666666666667,LOW,No risk signals identified.,,,
TXN00005453,2026-03-13,5346.44,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005475,2026-03-13,255.59,0.0,LOW,5.333333333333334,LOW,No risk signals identified.,,,
TXN00005534,2026-03-13,19877.34,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00005572,2026-03-13,1641.27,0.0,LOW,15.555555555555555,LOW,No risk signals identified.,,,
TXN00005846,2026-03-13,5919.51,0.0,LOW,8.0,LOW,No risk signals identified.,,,
TXN00006029,2026-03-13,18002.72,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00006061,2026-03-13,10093.96,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00006177,2026-03-13,14044.25,0.0,LOW,21.71231229254459,LOW,No risk signals identified.,,,
TXN00006223,2026-03-13,4767.64,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00006351,2026-03-13,193.87,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00006371,2026-03-13,16603.67,0.0,LOW,14.444444444444443,LOW,No risk signals identified.,,,
TXN00006617,2026-03-13,4999.75,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00006673,2026-03-13,6166.24,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00006750,2026-03-13,10203.28,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00006798,2026-03-13,7827.99,0.0,LOW,8.575890230977748,LOW,No risk signals identified.,,,
TXN00006811,2026-03-13,19352.14,15.0,LOW,0.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00006948,2026-03-13,5724.48,0.0,LOW,29.991156093882164,LOW,No risk signals identified.,,,
TXN00007057,2026-03-13,20068.38,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00007133,2026-03-13,16785.9,0.0,LOW,17.333333333333336,LOW,No risk signals identified.,,,
TXN00007141,2026-03-13,23644.95,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00007166,2026-03-13,1308.63,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00007202,2026-03-13,3396.57,0.0,LOW,17.77777777777778,LOW,No risk signals identified.,,,
TXN00007232,2026-03-13,11065.42,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00007233,2026-03-13,1161.27,0.0,LOW,13.102243133015579,LOW,No risk signals identified.,,,
TXN00007458,2026-03-13,10123.6,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00007534,2026-03-13,12509.95,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00007631,2026-03-13,12220.24,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00007736,2026-03-13,15849.91,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00007739,2026-03-13,16635.0,15.0,LOW,0.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00007863,2026-03-13,239.93,5.0,LOW,4.0,LOW,Elevated risk driven primarily by historical user failure rate.,historical_user_failure_rate,,
TXN00007932,2026-03-13,19233.57,0.0,LOW,29.36565011556943,LOW,No risk signals identified.,,,
TXN00008019,2026-03-13,11413.58,0.0,LOW,6.666666666666667,LOW,No risk signals identified.,,,
TXN00008113,2026-03-13,24343.83,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008217,2026-03-13,14075.13,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008221,2026-03-13,21783.21,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008307,2026-03-13,4474.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008332,2026-03-13,15489.93,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00008357,2026-03-13,7055.42,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008448,2026-03-13,21468.21,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00008578,2026-03-13,4328.77,15.0,LOW,22.666666666666664,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00008642,2026-03-13,10630.81,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00008685,2026-03-13,8429.68,0.0,LOW,9.00847986740607,LOW,No risk signals identified.,,,
TXN00008734,2026-03-13,11359.65,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00008755,2026-03-13,23946.3,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00008937,2026-03-13,2209.27,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009011,2026-03-13,7173.65,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009040,2026-03-13,5300.8,0.0,LOW,22.22222222222222,LOW,No risk signals identified.,,,
TXN00009107,2026-03-13,3626.32,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00009309,2026-03-13,4126.7,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00009456,2026-03-13,6413.81,0.0,LOW,13.052260606946655,LOW,No risk signals identified.,,,
TXN00009681,2026-03-13,12712.71,0.0,LOW,14.689224957994679,LOW,No risk signals identified.,,,
TXN00009871,2026-03-13,7158.64,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00009910,2026-03-13,770.28,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00009938,2026-03-13,16931.42,5.0,LOW,17.881814467790026,LOW,Elevated risk driven primarily by historical user failure rate.,historical_user_failure_rate,,
TXN00009958,2026-03-13,18920.06,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00009964,2026-03-13,13753.97,25.0,LOW,0.0,LOW,Elevated risk driven primarily by kyc rejected unverified.,kyc_rejected_unverified,,
TXN00010001,2026-03-13,9347.28,0.0,LOW,38.53479033315638,MEDIUM,No risk signals identified.,,,
TXN00010068,2026-03-13,18806.35,0.0,LOW,19.10463339062379,LOW,No risk signals identified.,,,
TXN00010274,2026-03-13,2224.94,0.0,LOW,6.666666666666667,LOW,No risk signals identified.,,,
TXN00010316,2026-03-13,13307.46,0.0,LOW,11.876693331372062,LOW,No risk signals identified.,,,
TXN00010322,2026-03-13,6338.6,25.0,LOW,6.666666666666667,LOW,Elevated risk driven primarily by kyc rejected unverified.,kyc_rejected_unverified,,
TXN00010367,2026-03-13,20465.38,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010506,2026-03-13,10799.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010538,2026-03-13,2267.06,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010613,2026-03-13,3510.21,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010632,2026-03-13,18564.01,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00010653,2026-03-13,21112.21,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010715,2026-03-13,24313.14,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010747,2026-03-13,21930.1,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010825,2026-03-13,17439.56,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010927,2026-03-13,20863.5,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00010950,2026-03-13,24991.83,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011020,2026-03-13,23825.87,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00011080,2026-03-13,20480.92,0.0,LOW,24.528945829279245,LOW,No risk signals identified.,,,
TXN00011128,2026-03-13,9984.55,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011387,2026-03-13,1119.44,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011426,2026-03-13,9132.49,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011477,2026-03-13,15250.62,0.0,LOW,26.79679548109521,LOW,No risk signals identified.,,,
TXN00011839,2026-03-13,2342.27,0.0,LOW,12.277367872827705,LOW,No risk signals identified.,,,
TXN00011861,2026-03-13,22766.21,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011907,2026-03-13,19501.0,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00011966,2026-03-13,11330.84,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00011989,2026-03-13,19370.29,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012031,2026-03-13,12564.94,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012147,2026-03-13,716.33,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012225,2026-03-13,19621.51,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00012330,2026-03-13,4873.79,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012331,2026-03-13,15328.3,0.0,LOW,19.90114689706648,LOW,No risk signals identified.,,,
TXN00012376,2026-03-13,18775.7,0.0,LOW,6.666666666666667,LOW,No risk signals identified.,,,
TXN00012471,2026-03-13,17640.51,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00012577,2026-03-13,882.3,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00012604,2026-03-13,9716.8,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00012679,2026-03-13,18639.0,0.0,LOW,13.333333333333334,LOW,No risk signals identified.,,,
TXN00012788,2026-03-13,24600.61,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012928,2026-03-13,12991.12,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012959,2026-03-13,8567.4,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00012975,2026-03-13,24556.79,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013005,2026-03-13,262.16,0.0,LOW,27.122871636606693,LOW,No risk signals identified.,,,
TXN00013050,2026-03-13,12962.69,0.0,LOW,12.6822572255064,LOW,No risk signals identified.,,,
TXN00013110,2026-03-13,4349.25,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00013164,2026-03-13,2485.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013359,2026-03-13,21817.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013498,2026-03-13,2370.48,0.0,LOW,28.450711389218686,LOW,No risk signals identified.,,,
TXN00013573,2026-03-13,23338.77,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00013793,2026-03-13,15725.23,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00013798,2026-03-13,14538.81,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014044,2026-03-13,1849.72,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014107,2026-03-13,14073.62,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00014247,2026-03-13,1016.0,0.0,LOW,29.17924260977655,LOW,No risk signals identified.,,,
TXN00014271,2026-03-13,12508.7,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014372,2026-03-13,17666.18,0.0,LOW,25.635341210767283,LOW,No risk signals identified.,,,
TXN00014544,2026-03-13,7129.37,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014566,2026-03-13,3735.75,0.0,LOW,18.967556818281896,LOW,No risk signals identified.,,,
TXN00014586,2026-03-13,8880.0,25.0,LOW,17.333333333333336,LOW,Elevated risk driven primarily by kyc rejected unverified.,kyc_rejected_unverified,,
TXN00014663,2026-03-13,8262.08,5.0,LOW,4.0,LOW,Elevated risk driven primarily by historical user failure rate.,historical_user_failure_rate,,
TXN00014754,2026-03-13,13434.83,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014813,2026-03-13,12536.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014850,2026-03-13,9991.01,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00014988,2026-03-13,19227.89,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00014996,2026-03-13,16275.58,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00015008,2026-03-13,14139.43,0.0,LOW,6.666666666666667,LOW,No risk signals identified.,,,
TXN00015091,2026-03-13,5657.0,0.0,LOW,23.0862487252008,LOW,No risk signals identified.,,,
TXN00015110,2026-03-13,3685.28,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00015122,2026-03-13,901.5,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015196,2026-03-13,9474.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015200,2026-03-13,13578.32,0.0,LOW,11.11111111111111,LOW,No risk signals identified.,,,
TXN00015267,2026-03-13,4573.1,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015498,2026-03-13,671.1,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015583,2026-03-13,5167.6,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015606,2026-03-13,5259.22,0.0,LOW,6.841454703032908,LOW,No risk signals identified.,,,
TXN00015692,2026-03-13,17058.91,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015741,2026-03-13,10097.8,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00015879,2026-03-13,1842.18,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00015998,2026-03-13,17932.5,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016087,2026-03-13,14303.85,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016295,2026-03-13,6472.88,0.0,LOW,23.096924279301394,LOW,No risk signals identified.,,,
TXN00016518,2026-03-13,23115.78,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016692,2026-03-13,7920.28,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016834,2026-03-13,20964.18,0.0,LOW,18.981399034990982,LOW,No risk signals identified.,,,
TXN00016868,2026-03-13,7434.25,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016885,2026-03-13,13490.06,0.0,LOW,11.989628560362963,LOW,No risk signals identified.,,,
TXN00016981,2026-03-13,19779.23,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016984,2026-03-13,21269.76,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00016985,2026-03-13,7372.51,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017129,2026-03-13,10258.14,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00017163,2026-03-13,14731.48,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00017233,2026-03-13,18220.44,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00017657,2026-03-13,1544.55,0.0,LOW,17.333333333333336,LOW,No risk signals identified.,,,
TXN00017757,2026-03-13,18124.51,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00017799,2026-03-13,7970.89,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00017815,2026-03-13,15177.57,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00017824,2026-03-13,10772.53,15.0,LOW,12.6822572255064,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00017883,2026-03-13,12041.76,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00017887,2026-03-13,7956.22,0.0,LOW,22.033256286662038,LOW,No risk signals identified.,,,
TXN00017930,2026-03-13,21343.86,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00018035,2026-03-13,20241.39,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00018167,2026-03-13,24590.12,0.0,LOW,3.3333333333333335,LOW,No risk signals identified.,,,
TXN00018171,2026-03-13,17342.13,0.0,LOW,9.853767793575221,LOW,No risk signals identified.,,,
TXN00018179,2026-03-13,16508.1,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00018366,2026-03-13,4231.91,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00018381,2026-03-13,1469.32,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00018552,2026-03-13,21303.23,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00018576,2026-03-13,17555.82,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00018613,2026-03-13,15118.02,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00018691,2026-03-13,13767.1,15.0,LOW,18.10910821225923,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00018811,2026-03-13,15509.55,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019023,2026-03-13,14641.0,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00019026,2026-03-13,16932.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019060,2026-03-13,22903.61,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019164,2026-03-13,3067.9,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00019172,2026-03-13,22550.68,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019180,2026-03-13,13586.9,15.0,LOW,26.964671022284886,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00019230,2026-03-13,18333.16,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019290,2026-03-13,18305.67,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019313,2026-03-13,5507.23,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019331,2026-03-13,2211.44,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019373,2026-03-13,8279.49,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019552,2026-03-13,278.37,0.0,LOW,30.407962614099375,MEDIUM,No risk signals identified.,,,
TXN00019586,2026-03-13,18386.84,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00019597,2026-03-13,24947.47,0.0,LOW,10.0,LOW,No risk signals identified.,,,
TXN00019608,2026-03-13,9554.0,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00019702,2026-03-13,11670.67,0.0,LOW,26.34252733363569,LOW,No risk signals identified.,,,
TXN00019733,2026-03-13,12440.31,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00019734,2026-03-13,10931.23,0.0,LOW,18.087244787763197,LOW,No risk signals identified.,,,
TXN00019890,2026-03-13,21271.81,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000154,2026-03-14,12241.42,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00000158,2026-03-14,19042.87,0.0,LOW,25.70636459453592,LOW,No risk signals identified.,,,
TXN00000197,2026-03-14,18151.63,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000417,2026-03-14,7337.34,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000469,2026-03-14,5597.66,0.0,LOW,5.555555555555555,LOW,No risk signals identified.,,,
TXN00000512,2026-03-14,10461.89,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000589,2026-03-14,3209.87,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00000687,2026-03-14,14294.6,0.0,LOW,6.666666666666667,LOW,No risk signals identified.,,,
TXN00000720,2026-03-14,18274.38,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000761,2026-03-14,3800.36,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000794,2026-03-14,15290.24,0.0,LOW,10.808679073895421,LOW,No risk signals identified.,,,
TXN00000837,2026-03-14,22872.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00000842,2026-03-14,16591.8,0.0,LOW,21.71042020448158,LOW,No risk signals identified.,,,
TXN00000906,2026-03-14,22318.0,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00000967,2026-03-14,17978.96,0.0,LOW,21.699775505919213,LOW,No risk signals identified.,,,
TXN00001000,2026-03-14,11155.68,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001087,2026-03-14,15339.15,15.0,LOW,0.0,LOW,Elevated risk driven primarily by missing utr.,missing_utr,,
TXN00001146,2026-03-14,21966.96,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001161,2026-03-14,20647.16,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001313,2026-03-14,13694.33,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001469,2026-03-14,21770.13,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001518,2026-03-14,22452.0,0.0,LOW,14.767716306741296,LOW,No risk signals identified.,,,
TXN00001586,2026-03-14,3419.63,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001681,2026-03-14,8659.03,0.0,LOW,8.86861663761669,LOW,No risk signals identified.,,,
TXN00001685,2026-03-14,3321.79,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001728,2026-03-14,24917.45,0.0,LOW,4.0,LOW,No risk signals identified.,,,
TXN00001749,2026-03-14,19009.64,0.0,LOW,2.3809523809523796,LOW,No risk signals identified.,,,
TXN00001778,2026-03-14,10946.0,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00001824,2026-03-14,19368.1,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00001829,2026-03-14,19969.87,0.0,LOW,9.333333333333334,LOW,No risk signals identified.,,,
TXN00001922,2026-03-14,90.42,0.0,LOW,2.666666666666667,LOW,No risk signals identified.,,,
TXN00001926,2026-03-14,2334.0,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002026,2026-03-14,6511.34,0.0,LOW,5.333333333333334,LOW,No risk signals identified.,,,
TXN00002043,2026-03-14,13089.54,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002111,2026-03-14,3526.38,0.0,LOW,0.0,LOW,No risk signals identified.,,,
TXN00002178,2026-03-14,16076.0,0.0,LOW,24.75453622561146,LOW,No risk signals identified.,,,
TXN00002195,2026-03-14,2783.63,0.0,LOW,40.51485336721862,MEDIUM,No risk signals identified.,,,
