source,target,transaction_count,total_amount,avg_amount,first_transaction_time,last_transaction_time,chargeback_count,disputed_amount,chargebacked_transaction_count,relationship_duration_days,transaction_frequency_per_day,edge_type
USR81824,MCH1432,1,19308.97,19308.97,2026-01-15 02:38:08,2026-01-15 02:38:08,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81824,MCH2176,1,15217.0,15217.0,2026-02-24 12:49:01,2026-02-24 12:49:01,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81825,MCH7262,1,312.59,312.59,2026-03-03 16:35:54,2026-03-03 16:35:54,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81826,MCH1351,1,415.92,415.92,2026-01-29 08:03:13,2026-01-29 08:03:13,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81826,MCH8620,1,18696.0,18696.0,2026-01-18 04:52:29,2026-01-18 04:52:29,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81830,MCH9863,1,16802.18,16802.18,2026-01-02 13:22:20,2026-01-02 13:22:20,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81834,MCH3029,1,24268.5,24268.5,2026-02-07 03:57:43,2026-02-07 03:57:43,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81834,MCH6112,1,13380.38,13380.38,2026-04-01 06:39:59,2026-04-01 06:39:59,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81840,MCH1422,1,7751.6,7751.6,2026-02-22 00:00:00,2026-02-22 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81848,MCH2670,1,6435.3,6435.3,2026-03-27 06:47:31,2026-03-27 06:47:31,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81848,MCH8539,1,1175.57,1175.57,2026-02-26 07:14:35,2026-02-26 07:14:35,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81854,MCH2705,1,10780.32,10780.32,2026-01-25 11:11:33,2026-01-25 11:11:33,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81858,MCH3619,1,12156.58,12156.58,2026-03-24 07:51:30,2026-03-24 07:51:30,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81876,MCH3723,1,11258.61,11258.61,2026-02-24 02:12:42,2026-02-24 02:12:42,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81886,MCH2052,1,5510.58,5510.58,2026-03-11 08:04:11,2026-03-11 08:04:11,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81890,MCH7606,1,17936.02,17936.02,2026-01-11 18:50:30,2026-01-11 18:50:30,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81891,MCH5681,1,20775.42,20775.42,2026-02-13 00:00:00,2026-02-13 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81891,MCH8185,1,15143.2,15143.2,2026-01-02 13:00:55,2026-01-02 13:00:55,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81893,MCH3948,1,23629.58,23629.58,2026-02-21 21:34:34,2026-02-21 21:34:34,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81893,MCH9045,1,5269.45,5269.45,2026-02-06 08:12:15,2026-02-06 08:12:15,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81896,MCH8847,1,14178.09,14178.09,2026-02-23 10:44:52,2026-02-23 10:44:52,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81898,MCH4626,1,12702.28,12702.28,2026-03-23 22:56:48,2026-03-23 22:56:48,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81901,MCH1569,1,13998.02,13998.02,2026-05-02 08:07:36,2026-05-02 08:07:36,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81910,MCH1688,1,24986.48,24986.48,2026-01-01 21:24:38,2026-01-01 21:24:38,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81916,MCH3703,1,5524.07,5524.07,2026-01-21 09:03:05,2026-01-21 09:03:05,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81926,MCH5586,1,10598.02,10598.02,2026-02-06 13:47:41,2026-02-06 13:47:41,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81931,MCH8885,1,22009.9,22009.9,2026-02-05 09:20:11,2026-02-05 09:20:11,1.0,5976.69,1,0.0,1.0,TRANSACTED_WITH
USR81945,MCH3056,1,19561.81,19561.81,2026-03-27 08:58:43,2026-03-27 08:58:43,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81946,MCH7691,1,9686.71,9686.71,2026-02-28 13:47:48,2026-02-28 13:47:48,1.0,2351.11,1,0.0,1.0,TRANSACTED_WITH
USR81947,MCH8074,1,20107.8,20107.8,2026-01-16 09:04:17,2026-01-16 09:04:17,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81950,MCH4135,1,4203.69,4203.69,2026-01-06 00:40:23,2026-01-06 00:40:23,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81952,MCH8451,1,5975.48,5975.48,2026-03-25 06:27:45,2026-03-25 06:27:45,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81954,MCH7300,1,1537.0,1537.0,2026-02-15 22:35:02,2026-02-15 22:35:02,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81956,MCH5664,1,12433.87,12433.87,2026-01-18 13:03:08,2026-01-18 13:03:08,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81962,MCH9080,1,9033.65,9033.65,2026-01-10 23:57:07,2026-01-10 23:57:07,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81963,MCH7431,1,14983.4,14983.4,2026-02-01 21:49:41,2026-02-01 21:49:41,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81964,MCH5202,1,19522.84,19522.84,2026-02-22 23:36:29,2026-02-22 23:36:29,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81991,MCH8878,1,24534.77,24534.77,2026-03-31 09:42:03,2026-03-31 09:42:03,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR81994,MCH4100,1,12693.38,12693.38,2026-01-18 11:34:49,2026-01-18 11:34:49,1.0,-756.59,1,0.0,1.0,TRANSACTED_WITH
USR82001,MCH8629,1,11497.03,11497.03,2026-03-18 20:16:37,2026-03-18 20:16:37,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82001,MCH9663,1,1961.83,1961.83,2026-01-08 07:02:52,2026-01-08 07:02:52,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82007,MCH4674,1,7715.72,7715.72,2026-03-05 22:18:55,2026-03-05 22:18:55,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82017,MCH4694,1,3680.39,3680.39,2026-01-26 00:00:00,2026-01-26 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82018,MCH3822,1,11554.9,11554.9,2026-07-01 14:20:29,2026-07-01 14:20:29,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82030,MCH2009,1,2681.02,2681.02,2026-01-11 07:46:10,2026-01-11 07:46:10,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82030,MCH8807,1,2125.37,2125.37,2026-03-17 04:00:14,2026-03-17 04:00:14,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82035,MCH5488,1,13610.8,13610.8,2026-01-14 05:54:04,2026-01-14 05:54:04,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82036,MCH5985,1,7365.76,7365.76,2026-03-07 08:27:13,2026-03-07 08:27:13,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82049,MCH6730,1,10407.61,10407.61,2026-06-02 09:42:56,2026-06-02 09:42:56,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82051,MCH8477,1,15627.34,15627.34,2026-02-10 22:54:13,2026-02-10 22:54:13,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82055,MCH6477,1,7323.45,7323.45,2026-01-01 02:59:07,2026-01-01 02:59:07,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82067,MCH2390,1,22337.15,22337.15,2026-01-07 03:19:03,2026-01-07 03:19:03,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82067,MCH9213,1,19896.86,19896.86,2026-03-07 05:08:38,2026-03-07 05:08:38,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82080,MCH1484,1,4573.1,4573.1,2026-03-13 09:25:01,2026-03-13 09:25:01,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82082,MCH8207,1,17168.0,17168.0,2026-02-17 16:21:10,2026-02-17 16:21:10,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82083,MCH3013,1,5439.26,5439.26,2026-03-03 05:36:19,2026-03-03 05:36:19,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82083,MCH3202,1,13643.9,13643.9,2026-03-12 05:29:41,2026-03-12 05:29:41,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82088,MCH5402,1,16573.45,16573.45,2026-02-06 03:09:15,2026-02-06 03:09:15,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82093,MCH8233,1,6915.21,6915.21,2026-01-31 23:35:38,2026-01-31 23:35:38,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82095,MCH8369,1,18704.75,18704.75,2026-03-27 05:13:15,2026-03-27 05:13:15,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82096,MCH7756,1,15007.0,15007.0,2026-02-24 16:01:05,2026-02-24 16:01:05,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82098,MCH8397,1,3024.69,3024.69,2026-03-17 23:05:33,2026-03-17 23:05:33,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82103,MCH6302,1,20037.75,20037.75,2026-05-03 22:50:23,2026-05-03 22:50:23,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82106,MCH2210,1,17433.26,17433.26,2026-03-03 15:47:24,2026-03-03 15:47:24,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82108,MCH8420,1,13892.13,13892.13,2026-02-10 14:11:00,2026-02-10 14:11:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82112,MCH2708,1,24079.31,24079.31,2026-01-26 07:53:49,2026-01-26 07:53:49,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82116,MCH8155,1,22875.89,22875.89,2026-03-29 00:00:00,2026-03-29 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82120,MCH4526,1,15246.61,15246.61,2026-02-15 17:57:10,2026-02-15 17:57:10,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82124,MCH5718,1,15226.53,15226.53,2026-01-02 00:42:54,2026-01-02 00:42:54,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82127,MCH5238,1,14499.02,14499.02,2026-10-02 04:39:31,2026-10-02 04:39:31,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82127,MCH6485,1,6862.58,6862.58,2026-01-09 20:21:51,2026-01-09 20:21:51,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82128,MCH6179,1,17514.93,17514.93,2026-02-26 00:00:00,2026-02-26 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82130,MCH6965,1,17432.12,17432.12,2026-01-28 05:18:59,2026-01-28 05:18:59,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82133,MCH6215,1,5538.73,5538.73,2026-03-27 23:17:51,2026-03-27 23:17:51,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82139,MCH4060,1,9869.87,9869.87,2026-02-10 14:21:14,2026-02-10 14:21:14,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82146,MCH1700,1,20053.54,20053.54,2026-03-18 22:34:25,2026-03-18 22:34:25,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82148,MCH6487,1,24201.96,24201.96,2026-03-28 23:16:23,2026-03-28 23:16:23,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82150,MCH6585,1,11222.85,11222.85,2026-02-26 07:19:09,2026-02-26 07:19:09,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82152,MCH6796,1,14533.82,14533.82,2026-01-26 00:00:00,2026-01-26 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82152,MCH9614,1,22877.24,22877.24,2026-01-21 01:58:45,2026-01-21 01:58:45,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82154,MCH5826,1,23.85,23.85,2026-03-12 11:36:12,2026-03-12 11:36:12,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82159,MCH9941,1,20080.07,20080.07,2026-03-25 18:42:09,2026-03-25 18:42:09,1.0,728.14,1,0.0,1.0,TRANSACTED_WITH
USR82168,MCH2144,1,4920.1,4920.1,2026-01-03 05:00:25,2026-01-03 05:00:25,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82168,MCH3613,1,20448.67,20448.67,2026-02-23 19:16:36,2026-02-23 19:16:36,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82170,MCH4073,1,12423.62,12423.62,2026-02-17 17:33:20,2026-02-17 17:33:20,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82174,MCH7131,1,24202.23,24202.23,2026-03-15 05:55:00,2026-03-15 05:55:00,1.0,5678.98,1,0.0,1.0,TRANSACTED_WITH
USR82175,MCH9832,1,22407.46,22407.46,2026-03-30 22:13:31,2026-03-30 22:13:31,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82179,MCH2217,1,4651.47,4651.47,2026-01-31 22:42:18,2026-01-31 22:42:18,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82181,MCH7245,1,16243.03,16243.03,2026-03-29 05:16:26,2026-03-29 05:16:26,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82185,MCH5174,1,15912.95,15912.95,2026-03-20 05:58:48,2026-03-20 05:58:48,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82185,MCH7656,1,22084.91,22084.91,2026-01-15 03:46:54,2026-01-15 03:46:54,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82187,MCH4111,1,24306.02,24306.02,2026-02-06 02:10:09,2026-02-06 02:10:09,2.0,892.19,1,0.0,1.0,TRANSACTED_WITH
USR82189,MCH7765,1,12761.46,12761.46,2026-02-15 10:43:00,2026-02-15 10:43:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82199,MCH6005,1,13629.76,13629.76,2026-03-12 00:00:00,2026-03-12 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82223,MCH9246,1,5862.74,5862.74,2026-03-13 10:37:30,2026-03-13 10:37:30,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82229,MCH6336,1,14232.85,14232.85,2026-02-09 11:29:19,2026-02-09 11:29:19,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82235,MCH9186,1,9761.0,9761.0,2026-01-02 22:09:47,2026-01-02 22:09:47,1.0,1969.23,1,0.0,1.0,TRANSACTED_WITH
USR82240,MCH9013,1,3135.97,3135.97,2026-02-26 20:00:41,2026-02-26 20:00:41,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82246,MCH3560,1,10094.68,10094.68,2026-03-24 17:29:49,2026-03-24 17:29:49,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82247,MCH4123,1,5478.83,5478.83,2026-02-20 14:00:22,2026-02-20 14:00:22,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82250,MCH2880,1,15379.17,15379.17,2026-03-07 02:20:46,2026-03-07 02:20:46,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82250,MCH3253,1,18297.08,18297.08,2026-01-12 10:47:12,2026-01-12 10:47:12,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82250,MCH9587,1,13644.76,13644.76,2026-02-07 07:46:21,2026-02-07 07:46:21,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82255,MCH7844,1,10363.37,10363.37,2026-01-25 07:47:53,2026-01-25 07:47:53,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82256,MCH3181,1,7496.15,7496.15,2026-01-03 17:40:54,2026-01-03 17:40:54,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82262,MCH7246,1,351.31,351.31,2026-02-15 09:07:35,2026-02-15 09:07:35,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82267,MCH3430,1,16770.49,16770.49,2026-01-07 12:27:08,2026-01-07 12:27:08,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82276,MCH3045,1,7468.28,7468.28,2026-01-02 10:18:40,2026-01-02 10:18:40,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82277,MCH9759,1,11871.46,11871.46,2026-03-06 11:05:07,2026-03-06 11:05:07,1.0,2185.09,1,0.0,1.0,TRANSACTED_WITH
USR82278,MCH4044,1,24834.25,24834.25,2026-02-28 10:22:38,2026-02-28 10:22:38,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82284,MCH4475,1,14688.3,14688.3,2026-02-01 23:37:13,2026-02-01 23:37:13,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82299,MCH1083,1,20972.96,20972.96,2026-03-24 12:53:28,2026-03-24 12:53:28,1.0,0.0,1,0.0,1.0,TRANSACTED_WITH
USR82300,MCH5185,1,8539.55,8539.55,2026-01-08 03:16:58,2026-01-08 03:16:58,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82300,MCH9004,1,9201.0,9201.0,2026-03-29 04:04:44,2026-03-29 04:04:44,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82307,MCH7333,1,113.14,113.14,2026-02-21 22:25:56,2026-02-21 22:25:56,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82311,MCH3282,1,7787.33,7787.33,2026-01-13 12:28:44,2026-01-13 12:28:44,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82318,MCH2740,1,5682.19,5682.19,2026-01-31 02:44:50,2026-01-31 02:44:50,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82320,MCH4390,1,6387.5,6387.5,2026-01-25 11:15:29,2026-01-25 11:15:29,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82326,MCH2783,1,14844.0,14844.0,2026-02-15 11:01:47,2026-02-15 11:01:47,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82327,MCH3134,1,7677.88,7677.88,2026-03-31 20:53:16,2026-03-31 20:53:16,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82330,MCH4948,1,731.33,731.33,2026-01-19 00:00:00,2026-01-19 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82331,MCH1424,1,12238.18,12238.18,2026-03-03 00:00:00,2026-03-03 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82348,MCH8189,1,5962.19,5962.19,2026-03-09 12:41:09,2026-03-09 12:41:09,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82356,MCH6033,1,18466.09,18466.09,2026-01-27 20:42:38,2026-01-27 20:42:38,1.0,6758.4,1,0.0,1.0,TRANSACTED_WITH
USR82359,MCH1757,1,24559.64,24559.64,2026-01-25 17:32:47,2026-01-25 17:32:47,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82367,MCH2471,1,1111.0,1111.0,2026-01-03 20:01:22,2026-01-03 20:01:22,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82371,MCH1250,1,2082.35,2082.35,2026-01-21 00:23:17,2026-01-21 00:23:17,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82373,MCH3143,1,14017.88,14017.88,2026-01-04 05:58:18,2026-01-04 05:58:18,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82376,MCH6314,1,23472.69,23472.69,2026-02-15 23:09:08,2026-02-15 23:09:08,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82379,MCH1937,1,9884.17,9884.17,2026-03-24 11:04:49,2026-03-24 11:04:49,1.0,1664.55,1,0.0,1.0,TRANSACTED_WITH
USR82388,MCH2323,1,6896.41,6896.41,2026-12-01 15:25:07,2026-12-01 15:25:07,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82393,MCH1627,1,3275.0,3275.0,2026-03-07 00:00:00,2026-03-07 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82398,MCH6032,1,4527.82,4527.82,2026-02-25 14:31:13,2026-02-25 14:31:13,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82399,MCH8362,1,23220.91,23220.91,2026-03-12 11:40:31,2026-03-12 11:40:31,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82401,MCH6318,1,11239.0,11239.0,2026-01-02 20:16:56,2026-01-02 20:16:56,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82413,MCH4471,1,17817.32,17817.32,2026-03-28 07:39:12,2026-03-28 07:39:12,1.0,0.0,1,0.0,1.0,TRANSACTED_WITH
USR82413,MCH6966,1,16347.91,16347.91,2026-03-11 23:01:38,2026-03-11 23:01:38,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82415,MCH3573,1,18402.25,18402.25,2026-01-22 07:56:36,2026-01-22 07:56:36,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82420,MCH1270,1,19423.02,19423.02,2026-01-13 00:08:06,2026-01-13 00:08:06,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82422,MCH4375,1,1384.0,1384.0,2026-04-02 20:47:30,2026-04-02 20:47:30,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82423,MCH4284,1,20200.85,20200.85,2026-02-02 14:21:10,2026-02-02 14:21:10,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82423,MCH6318,1,24659.69,24659.69,2026-03-04 22:51:23,2026-03-04 22:51:23,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82423,MCH6637,1,10583.72,10583.72,2026-03-22 07:38:26,2026-03-22 07:38:26,1.0,818.66,1,0.0,1.0,TRANSACTED_WITH
USR82427,MCH8150,1,2571.87,2571.87,2026-03-28 21:19:42,2026-03-28 21:19:42,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82432,MCH4877,1,20026.51,20026.51,2026-02-16 13:04:10,2026-02-16 13:04:10,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82433,MCH1575,1,6045.0,6045.0,2026-02-18 22:54:02,2026-02-18 22:54:02,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82443,MCH6148,1,2625.46,2625.46,2026-01-05 03:26:31,2026-01-05 03:26:31,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82449,MCH2341,1,17428.36,17428.36,2026-02-20 16:18:48,2026-02-20 16:18:48,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82449,MCH7396,1,22457.76,22457.76,2026-05-02 03:14:39,2026-05-02 03:14:39,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82456,MCH1525,1,18781.2,18781.2,2026-01-21 19:17:40,2026-01-21 19:17:40,1.0,6170.83,1,0.0,1.0,TRANSACTED_WITH
USR82456,MCH5224,1,20249.73,20249.73,2026-03-05 07:25:25,2026-03-05 07:25:25,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82459,MCH1990,1,10011.3,10011.3,2026-02-21 16:08:41,2026-02-21 16:08:41,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82462,MCH1831,1,7738.31,7738.31,2026-01-15 00:33:05,2026-01-15 00:33:05,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82466,MCH5698,1,13134.8,13134.8,2026-10-02 13:28:44,2026-10-02 13:28:44,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82468,MCH8753,1,22466.31,22466.31,2026-02-11 03:36:25,2026-02-11 03:36:25,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82470,MCH8580,1,488.7,488.7,2026-02-28 01:14:56,2026-02-28 01:14:56,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82478,MCH7779,1,10490.55,10490.55,2026-03-26 00:00:00,2026-03-26 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82479,MCH4795,1,11709.92,11709.92,2026-02-28 19:42:49,2026-02-28 19:42:49,1.0,2231.66,1,0.0,1.0,TRANSACTED_WITH
USR82487,MCH4577,1,7668.52,7668.52,2026-02-24 06:05:30,2026-02-24 06:05:30,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82487,MCH6546,1,18009.5,18009.5,2026-01-06 00:00:00,2026-01-06 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82488,MCH8417,1,13413.38,13413.38,2026-02-26 00:00:00,2026-02-26 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82500,MCH8357,1,22465.94,22465.94,2026-03-01 03:03:29,2026-03-01 03:03:29,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82502,MCH8216,1,24390.37,24390.37,2026-01-14 17:06:20,2026-01-14 17:06:20,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82510,MCH8026,1,8239.74,8239.74,2026-01-17 03:36:12,2026-01-17 03:36:12,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82515,MCH4997,1,2284.39,2284.39,2026-03-03 08:42:57,2026-03-03 08:42:57,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82519,MCH1071,1,14660.83,14660.83,2026-01-12 07:45:43,2026-01-12 07:45:43,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82520,MCH4872,1,4556.38,4556.38,2026-07-02 04:32:12,2026-07-02 04:32:12,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82521,MCH6727,1,23774.02,23774.02,2026-01-29 02:48:21,2026-01-29 02:48:21,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82521,MCH7099,1,15491.06,15491.06,2026-02-17 00:35:50,2026-02-17 00:35:50,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82526,MCH9345,1,11767.92,11767.92,2026-09-01 19:24:54,2026-09-01 19:24:54,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82540,MCH9620,1,292.45,292.45,2026-03-08 09:55:57,2026-03-08 09:55:57,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82542,MCH1282,1,19846.23,19846.23,2026-03-08 00:00:00,2026-03-08 00:00:00,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82542,MCH2274,1,11154.67,11154.67,2026-03-15 01:54:14,2026-03-15 01:54:14,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82550,MCH2355,1,4685.84,4685.84,2026-03-12 13:29:03,2026-03-12 13:29:03,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82553,MCH7071,1,1330.12,1330.12,2026-02-21 13:23:54,2026-02-21 13:23:54,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
USR82554,MCH3949,1,10839.84,10839.84,2026-02-14 22:09:30,2026-02-14 22:09:30,0.0,0.0,0,0.0,1.0,TRANSACTED_WITH
