merchant_id_normalized,transaction_count,total_transaction_amount,avg_transaction_amount,median_transaction_amount,amount_std,successful_transaction_count,failed_transaction_count,pending_transaction_count,success_rate,failure_rate,pending_rate,chargeback_transaction_count,chargeback_rate,total_disputed_amount,disputed_amount_ratio,avg_disputed_amount,median_disputed_amount,max_disputed_amount,dispute_after_7_days_count,dispute_after_7_days_rate,unique_user_count,unique_category_count,negative_transaction_count,missing_utr_count,merchant_status,merchant_category,mcc,merchant_duplicate_entity_flag
MCH8456,3,18651.77,6217.256666666667,12737.13,19140.99947729045,2,1,0,0.6666666666666666,0.3333333333333333,0.0,1,0.3333333333333333,2740.59,0.14693458047145125,2740.59,2740.59,2740.59,0,0.0,3,1,1,1,LIVE,KIRANA,5411,False
MCH8458,1,20188.87,20188.87,20188.87,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8459,2,-3049.5200000000004,-1524.7600000000002,-1524.7600000000002,27994.541314938524,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,1,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8460,2,32534.81,16267.405,16267.405,8902.34002485021,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,DEPT_STORE,misc,False
MCH8461,1,8630.6,8630.6,8630.6,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8462,2,-816.6300000000001,-408.31500000000005,-408.31500000000005,4501.448840101373,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,1,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8463,3,50122.600000000006,16707.533333333336,23339.72,12311.2699754588,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,11640.86,0.23224772856954745,11640.86,11640.86,11640.86,0,0.0,3,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8465,2,18115.78,9057.89,9057.89,12607.869472048003,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8466,3,35571.76,11857.253333333334,13833.55,6561.062204935519,2,0,1,0.6666666666666666,0.0,0.3333333333333333,2,0.6666666666666666,3523.1200000000003,0.09904261132988641,1761.5600000000002,1761.5600000000002,2783.51,1,0.5,3,1,0,0,ACTIVE,RETAIL OTHER,5999,False
MCH8467,1,3180.55,3180.55,3180.55,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,MEDICAL_STORE,5912,True
MCH8469,2,40933.33,20466.665,20466.665,2684.453113028797,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8470,2,42550.06,21275.03,21275.03,3854.707764824721,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,TRANSPRT,UNKNOWN,True
MCH8471,5,46887.82,9377.564,10754.0,4691.046008997354,4,1,0,0.8,0.2,0.0,1,0.2,1428.93,0.030475505152510823,1428.93,1428.93,1428.93,1,1.0,5,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8472,6,52080.08,8680.013333333334,6868.155000000001,7194.071085180259,5,1,0,0.8333333333333334,0.16666666666666666,0.0,1,0.16666666666666666,2189.0,0.042031425450959364,2189.0,2189.0,2189.0,0,0.0,6,1,0,1,ACTIVE,PHONE SERVICE,4814.0,False
MCH8473,3,43032.53,14344.176666666666,19807.48,12457.937568844747,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ENABLED,PHONE SERVICE,4814,False
MCH8474,2,10538.859999999999,5269.429999999999,5269.429999999999,6102.614364352379,1,0,1,0.5,0.0,0.5,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8475,3,39410.01,13136.67,9347.52,10239.344647852224,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ACTIVE,STATIONERY,5942,False
MCH8476,4,41842.25,10460.5625,11118.02,7116.083286159482,3,1,0,0.75,0.25,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8477,5,81908.78,16381.756,15627.34,5593.462722494001,5,0,0,1.0,0.0,0.0,1,0.2,4363.55,0.05327328767441049,4363.55,4363.55,4363.55,1,1.0,5,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8478,2,37277.61,18638.805,18638.805,4692.113112580515,1,0,1,0.5,0.0,0.5,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8479,1,24044.44,24044.44,24044.44,,0,1,0,0.0,1.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8480,3,49478.51,16492.836666666666,17158.97,2149.3843964571197,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,LIVE,TRANSPORTATION,4131,False
MCH8481,2,18588.91,9294.455,9294.455,9788.472100897567,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,LIVE,BUS/TAXI,4131,False
MCH8482,2,22554.48,11277.24,11277.24,14738.99031559489,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8483,1,10890.55,10890.55,10890.55,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8484,4,77172.54000000001,19293.135000000002,19370.5,5300.97110894787,4,0,0,1.0,0.0,0.0,1,0.25,2087.83,0.027054053164506438,2087.83,2087.83,2087.83,1,1.0,4,1,0,1,SUSPENDED,MEDICAL_STORE,5912,False
MCH8485,2,13766.18,6883.09,6883.09,7364.177714802923,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8486,1,13804.93,13804.93,13804.93,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8488,3,38953.31,12984.436666666666,10752.11,8382.002199959943,2,0,1,0.6666666666666666,0.0,0.3333333333333333,1,0.3333333333333333,5863.87,0.15053585946868187,5863.87,5863.87,5863.87,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8489,1,18977.54,18977.54,18977.54,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ENABLED,HOTEL,7011,True
MCH8490,1,-18301.88,-18301.88,-18301.88,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,1,0,CLOSED,GARMENTS,5699,False
MCH8493,2,15438.94,7719.47,7719.47,8032.082496040488,2,0,0,1.0,0.0,0.0,1,0.5,3086.0,0.19988418894043244,3086.0,3086.0,3086.0,0,0.0,2,1,0,0,LIVE,MEDICAL_STORE,5912,False
MCH8495,5,71295.36,14259.072,13594.45,5160.312091406877,4,0,1,0.8,0.0,0.2,0,0.0,0.0,0.0,,,,0,0.0,5,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8496,2,27568.04,13784.02,13784.02,4225.59941369269,2,0,0,1.0,0.0,0.0,2,1.0,2079.3,0.07542429566991343,1039.65,1039.65,2830.0,0,0.0,2,1,0,0,INACTIVE,BOOK STORE,5942,False
MCH8498,2,39275.71,19637.855,19637.855,7565.724360644526,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8499,5,32271.32,6454.264,5671.58,4153.091975098794,5,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,5,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8500,2,28276.17,14138.085,14138.085,5420.984640491984,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8501,3,36448.15,12149.383333333333,10931.23,2992.386877600109,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,676.77,0.018568020599125056,676.77,676.77,676.77,1,1.0,3,1,0,0,ACTIVE,HOTELS,7011,False
MCH8502,2,18557.65,9278.825,9278.825,13547.932582296458,1,1,0,0.5,0.5,0.0,1,0.5,1646.02,0.08869765298946795,1646.02,1646.02,1646.02,1,1.0,2,0,1,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8503,3,56111.57,18703.856666666667,18629.55,4739.966849191389,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8504,4,34627.07,8656.7675,6372.695,6617.447205080295,3,1,0,0.75,0.25,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,1,0,0,LIVE,GROCERIES,5411,True
MCH8505,4,35089.92,8772.48,15379.5,16892.567693146393,3,1,0,0.75,0.25,0.0,2,0.5,1946.37,0.055468066042897786,973.185,973.185,1946.37,0,0.0,4,1,1,0,ACTIVE,BOOK STORE,5942,True
MCH8506,3,34634.6,11544.866666666667,10297.15,9389.656893935653,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ACTIVE,TELECOM,4814,False
MCH8507,3,49754.89,16584.963333333333,18352.77,4706.880303516687,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8508,1,19242.31,19242.31,19242.31,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ENABLED,OTHER,5999.0,False
MCH8509,1,12504.59,12504.59,12504.59,,1,0,0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,0,ACTIVE,GROCERY,5411,True
MCH8510,4,47474.630000000005,11868.657500000001,11773.245,6811.045373853537,4,0,0,1.0,0.0,0.0,1,0.25,6385.46,0.1345025753755216,6385.46,6385.46,6385.46,1,1.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8511,2,18894.68,9447.34,9447.34,10497.367862240513,1,0,1,0.5,0.0,0.5,1,0.5,146.7,0.007764090209519293,146.7,146.7,146.7,0,0.0,2,1,0,0,LIVE,TRAVEL,4131,True
MCH8512,2,27865.01,13932.505,13932.505,6413.522144972293,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,TRANSPORTATION,4131,False
MCH8513,5,66968.76,13393.751999999999,13050.0,5873.24904731359,4,1,0,0.8,0.2,0.0,1,0.2,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8514,2,23525.29,11762.645,11762.645,8998.534831362826,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8515,2,18439.12,9219.56,9219.56,4905.836137194148,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8516,3,35089.48,11696.493333333334,12939.86,5938.55808384774,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8517,2,5855.41,2927.705,2927.705,3310.2567565145155,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,CHEMIST,5912,False
MCH8520,2,34329.31,17164.655,17164.655,6197.684871082914,2,0,0,1.0,0.0,0.0,1,0.5,2597.6,0.07566711943817106,2597.6,2597.6,2597.6,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8521,2,7524.66,3762.33,3762.33,9496.797624725927,2,0,0,1.0,0.0,0.0,1,0.5,3261.84,0.43348669574439247,3261.84,3261.84,3261.84,1,1.0,2,1,1,0,LIVE,DEPARTMENT STORES,5311,True
MCH8522,3,50936.99,16978.996666666666,17521.29,1881.4378222341913,2,0,1,0.6666666666666666,0.0,0.3333333333333333,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8523,1,16279.77,16279.77,16279.77,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8524,1,10788.23,10788.23,10788.23,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8526,4,52526.68,13131.67,12993.64,8199.69267970046,4,0,0,1.0,0.0,0.0,1,0.25,1848.85,0.03519830303381063,1848.85,1848.85,1848.85,1,1.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8527,3,47970.88,15990.293333333333,19814.62,9855.936367491084,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,890.07,0.018554381324670303,890.07,890.07,890.07,0,0.0,3,1,0,0,ACTIVE,KIRANA,5411,True
MCH8528,1,11835.52,11835.52,11835.52,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8529,3,63919.56,21306.52,20533.04,3338.64859792102,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,CLOSED,PHONE SERVICE,4814,True
MCH8530,3,31755.71,10585.236666666666,10868.22,7542.15764922965,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ACTIVE,DEPARTMENT STORES,5311,False
MCH8531,3,50540.8,16846.933333333334,20674.06,8426.615304909401,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8533,1,5617.33,5617.33,5617.33,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8535,4,30309.31,7577.3275,7563.065,8237.371919507561,2,2,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8536,2,32876.96,16438.48,16438.48,1317.1560855874282,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ENABLED,TELECOM,UNKNOWN,True
MCH8537,1,4146.34,4146.34,4146.34,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ACTIVE,TRAVEL,4131,True
MCH8538,4,81397.44,20349.36,20398.19,4572.664628944485,3,0,1,0.75,0.0,0.25,1,0.25,6666.14,0.08189618739852261,6666.14,6666.14,6666.14,1,1.0,4,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8539,4,21484.95,5371.2375,3992.795,4829.071150116932,3,0,1,0.75,0.0,0.25,2,0.5,2004.62,0.09330345195124959,1002.31,1002.31,1503.32,2,1.0,4,1,0,0,ENABLED,APPAREL,5699,False
MCH8540,3,26648.96,8882.986666666666,7018.78,4370.81448135623,3,0,0,1.0,0.0,0.0,1,0.3333333333333333,22249.4,0.8349068781671031,22249.4,22249.4,22249.4,0,0.0,3,1,0,0,ACTIVE,OTHER,5999,False
MCH8541,4,-452.1100000000006,-113.02750000000015,1945.745,6542.400430450458,4,0,0,1.0,0.0,0.0,1,0.25,1706.49,0.0,1706.49,1706.49,1706.49,0,0.0,4,0,1,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8542,4,85446.94,21361.735,23971.510000000002,5680.298832224117,2,1,1,0.5,0.25,0.25,1,0.25,506.14,0.005923442079962138,506.14,506.14,506.14,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8543,4,57579.39,14394.8475,15636.265,5077.913213131125,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8544,1,22717.0,22717.0,22717.0,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8546,3,42844.29,14281.43,13701.29,5751.486074459365,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ACTIVE,DEPARTMENT STORE,5311,False
MCH8548,1,4019.96,4019.96,4019.96,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ENABLED,FOOD,5812,False
MCH8549,3,46608.380000000005,15536.126666666669,17707.82,5221.738962159382,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,ENABLED,TELECOM,4814,True
MCH8550,2,44741.74,22370.87,22370.87,2498.5618113226656,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,1,ACTIVE,PHONE SERVICE,UNKNOWN,False
MCH8551,2,39325.52,19662.76,19662.76,7492.206468604559,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,1,LIVE,CLOTHING,5699,False
MCH8552,1,15483.13,15483.13,15483.13,,0,0,1,0.0,0.0,1.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,1,LIVE,TRAVEL,4131,False
MCH8553,3,22952.27,7650.756666666667,6780.86,6704.087394913146,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,LIVE,GROCERY STORES,5411.0,True
MCH8554,2,28993.71,14496.855,14496.855,7699.183694525674,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,INACTIVE,MISCELLANEOUS,5999,False
MCH8555,4,51577.36,12894.34,13689.07,8799.932255932426,3,0,1,0.75,0.0,0.25,1,0.25,0.0,0.0,0.0,0.0,0.0,1,1.0,4,1,0,0,ENABLED,OTHER,5999.0,True
MCH8556,4,37191.770000000004,9297.942500000001,10013.375,5513.827743587783,4,0,0,1.0,0.0,0.0,1,0.25,3170.75,0.08525407637227267,3170.75,3170.75,3170.75,1,1.0,4,1,0,1,LIVE,BOOK STORE,5942,False
MCH8557,3,58565.82,19521.94,19297.53,424.9050330367949,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8558,2,22560.63,11280.315,11280.315,10987.470643348723,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ENABLED,RETAIL,5311,True
MCH8559,2,11488.14,5744.07,5744.07,3980.9121831308967,1,0,1,0.5,0.0,0.5,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,SUSPENDED,EATING PLACE,5812,False
MCH8560,8,94134.19,11766.77375,12065.545,6379.8541381354435,6,2,0,0.75,0.25,0.0,1,0.125,0.0,0.0,0.0,0.0,0.0,1,1.0,8,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8561,2,25426.21,12713.105,12713.105,1688.88919152501,2,0,0,1.0,0.0,0.0,1,0.5,-4295.67,-0.16894653194479242,-4295.67,-4295.67,-4295.67,0,0.0,2,1,0,1,ENABLED,CLOTHING,5699,True
MCH8563,2,28807.730000000003,14403.865000000002,14403.865000000002,14643.523829066897,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,1,ACTIVE,GROCERY_STORE,5411,True
MCH8564,2,-13090.68,-6545.34,-6545.34,25028.822337557154,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,1,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8565,1,6985.47,6985.47,6985.47,,1,0,0,1.0,0.0,0.0,1,1.0,1858.07,0.2659906921080471,1858.07,1858.07,1858.07,1,1.0,1,1,0,0,ENABLED,RESTAURANTS,5812,False
MCH8566,5,79347.06999999999,15869.413999999999,19198.84,7075.454889053424,4,1,0,0.8,0.2,0.0,1,0.2,1731.53,0.021822229856754638,1731.53,1731.53,1731.53,0,0.0,5,1,0,0,LIVE,TRANSPRT,4131,False
MCH8567,1,2773.37,2773.37,2773.37,,0,1,0,0.0,1.0,0.0,1,1.0,1443.54,0.5205003299235227,1443.54,1443.54,1443.54,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8568,3,25000.89,8333.63,4118.17,10688.896395713638,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,0,INACTIVE,MOBILE RECHARGE,4814,False
MCH8569,2,41389.229999999996,20694.614999999998,20694.614999999998,3506.7334467350083,2,0,0,1.0,0.0,0.0,1,0.5,0.0,0.0,0.0,0.0,0.0,1,1.0,2,1,0,0,ENABLED,FOOD,5812,False
MCH8570,3,44004.42,14668.14,20279.98,11908.169775549053,3,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,1,0,1,ACTIVE,BOOKS_STATIONERY,5942,False
MCH8571,2,42042.34,21021.17,21021.17,3239.638002277414,2,0,0,1.0,0.0,0.0,1,0.5,-1274.02,-0.03030326095074632,-1274.02,-1274.02,-1274.02,0,0.0,2,1,0,0,ACTIVE,PHONE SERVICE,4814,True
MCH8572,1,10162.81,10162.81,10162.81,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,ENABLED,PHONE SERVICE,4814,False
MCH8573,1,16528.75,16528.75,16528.75,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8574,2,20206.22,10103.11,10103.11,520.2750274614391,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,CLOSED,MEDICAL_STORE,5912,False
MCH8575,3,19751.190000000002,6583.7300000000005,4444.21,5072.713934069218,2,1,0,0.6666666666666666,0.3333333333333333,0.0,1,0.3333333333333333,3107.33,0.15732368530706248,3107.33,3107.33,3107.33,0,0.0,3,1,0,0,ENABLED,TELECOM,4814,False
MCH8576,4,67632.61,16908.1525,16503.295,3651.6778147163623,4,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8577,5,35223.6,7044.719999999999,7374.0,8888.711680004588,5,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,5,0,1,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8578,1,599.64,599.64,599.64,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,0,INACTIVE,TRANSPRT,4131,False
MCH8579,2,11185.75,5592.875,5592.875,5985.269994014473,2,0,0,1.0,0.0,0.0,1,0.5,4601.18,0.4113430033748296,4601.18,4601.18,4601.18,0,0.0,2,1,0,0,ACTIVE,DEPARTMENT STORES,5311,False
MCH8580,4,44772.689999999995,11193.172499999999,11509.72,9856.703691178487,3,0,1,0.75,0.0,0.25,0,0.0,0.0,0.0,,,,0,0.0,4,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8581,2,11946.8,5973.4,5973.4,327.46115036748944,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,HOTEL,7011,False
MCH8583,2,30314.219999999998,15157.109999999999,15157.109999999999,12463.350988109096,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8584,3,51095.89,17031.963333333333,17121.28,2431.325730796542,2,1,0,0.6666666666666666,0.3333333333333333,0.0,0,0.0,0.0,0.0,,,,0,0.0,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8585,2,26773.829999999998,13386.914999999999,13386.914999999999,10367.663265367466,1,1,0,0.5,0.5,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8586,3,46458.83,15486.276666666667,12970.97,5177.128318192755,3,0,0,1.0,0.0,0.0,2,0.6666666666666666,44450.57,0.9567733410419504,22225.285,22225.285,44046.77,1,0.5,3,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8587,2,15366.16,7683.08,7683.08,3236.6540116608076,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,1,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8588,2,16563.48,8281.74,8281.74,936.9447693434232,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,ACTIVE,BUS/TAXI,UNKNOWN,False
MCH8589,5,42263.72,8452.744,8980.67,5852.927870333787,4,1,0,0.8,0.2,0.0,0,0.0,0.0,0.0,,,,0,0.0,5,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8590,2,4497.400000000001,2248.7000000000003,2248.7000000000003,2275.6393274857946,1,0,1,0.5,0.0,0.5,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8591,2,31332.94,15666.47,15666.47,6484.027762124403,1,1,0,0.5,0.5,0.0,1,0.5,318.82,0.010175234114641014,318.82,318.82,318.82,1,1.0,2,1,0,1,LIVE,MISC RETAIL,5999,False
MCH8592,2,24452.629999999997,12226.314999999999,12226.314999999999,12804.211811980073,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,1,0,0,LIVE,STATIONERY,5942,True
MCH8594,2,26709.17,13354.585,13354.585,1937.6776414176843,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8595,2,39506.99,19753.495,19753.495,6171.804762891483,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
MCH8597,1,3501.62,3501.62,3501.62,,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,1,1,0,1,LIVE,FOOD,5812,False
MCH8598,2,40233.66,20116.83,20116.83,1082.6511926747232,2,0,0,1.0,0.0,0.0,1,0.5,267.92,0.0066591008623127996,267.92,267.92,267.92,1,1.0,2,1,0,0,ENABLED,FOOD_SERVICES,5812,True
MCH8599,2,33965.59,16982.795,16982.795,4781.137856331901,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,,,,0,0.0,2,0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,False
